post_id,text,text_clean,tokens,majority_label,agreement,targets,cue_tokens,slur_tokens,non_slur_cue_tokens,slur_is_sole_target,target_tokens,framing,speech_act,primary_framing
24448404_gab,what a fucking disgrace having a stephen lawrence day and not a lee rigby day 😡 fucking moslem appeasing scum our government and civil servants are spineless bastards giving in to moslem scum and the anti white whites like cunt corbyn and fat black bastard diane flabbott 😡,what a fucking disgrace having a stephen lawrence day and not a lee rigby day 😡 fucking moslem appeasing scum our government and civil servants are spineless bastards giving in to moslem scum and the anti white whites like cunt corbyn and fat black bastard diane flabbott 😡,"['what', 'a', 'fucking', 'disgrace', 'having', 'a', 'stephen', 'lawrence', 'day', 'and', 'not', 'a', 'lee', 'rigby', 'day', '😡', 'fucking', 'moslem', 'appeasing', 'scum', 'our', 'government', 'and', 'civil', 'servants', 'are', 'spineless', 'bastards', 'giving', 'in', 'to', 'moslem', 'scum', 'and', 'the', 'anti', 'white', 'whites', 'like', 'cunt', 'corbyn', 'and', 'fat', 'black', 'bastard', 'diane', 'flabbott', '😡']",hatespeech,unanimous,"['African', 'Islam']",['disgrace'],"['scum', 'bastards', 'scum', 'white', 'whites', 'cunt', 'black', 'bastard']",['disgrace'],False,"['moslem', 'black']",['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
17433914_gab,lol this dumb bitch is apologizing cuz she said nigga while doing some nigger rap song <number> years ago 😹 hey bitch how about just not doing rap since that scary word is in pretty much all nigger rap,lol this dumb bitch is apologizing cuz she said nigga while doing some nigger rap song <number> years ago 😹 hey bitch how about just not doing rap since that scary word is in pretty much all nigger rap,"['lol', 'this', 'dumb', 'bitch', 'is', 'apologizing', 'cuz', 'she', 'said', 'nigga', 'while', 'doing', 'some', 'nigger', 'rap', 'song', '<number>', 'years', 'ago', '😹', 'hey', 'bitch', 'how', 'about', 'just', 'not', 'doing', 'rap', 'since', 'that', 'scary', 'word', 'is', 'in', 'pretty', 'much', 'all', 'nigger', 'rap']",hatespeech,unanimous,"['African', 'Women']","['bitch', 'bitch']","['dumb', 'nigga', 'nigger', 'nigger']","['bitch', 'bitch']",False,"['nigger', 'bitch', 'nigga']",['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
12123604_gab,stupid nigger nazi oh noes don t read the vox day blawg nothing to see there pay attention to us as we alienate every normal person we come in contact with stupid nigger nazis need to have their noses rubbed in the turds they leave on the carpets,stupid nigger nazi oh noes don t read the vox day blawg nothing to see there pay attention to us as we alienate every normal person we come in contact with stupid nigger nazis need to have their noses rubbed in the turds they leave on the carpets,"['stupid', 'nigger', 'nazi', 'oh', 'noes', 'don', 't', 'read', 'the', 'vox', 'day', 'blawg', 'nothing', 'to', 'see', 'there', 'pay', 'attention', 'to', 'us', 'as', 'we', 'alienate', 'every', 'normal', 'person', 'we', 'come', 'in', 'contact', 'with', 'stupid', 'nigger', 'nazis', 'need', 'to', 'have', 'their', 'noses', 'rubbed', 'in', 'the', 'turds', 'they', 'leave', 'on', 'the', 'carpets']",hatespeech,unanimous,['African'],['alienate'],"['stupid', 'nigger', 'don', 'stupid', 'nigger']",['alienate'],False,['nigger'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
14419055_gab,we sent <number> of our american sons to their death on omaha beach we can not take this fucking soros piece of shit out what is wrong with us when did we become chicken shit white liberal feminist queer nigger assholes,we sent <number> of our american sons to their death on omaha beach we can not take this fucking soros piece of shit out what is wrong with us when did we become chicken shit white liberal feminist queer nigger assholes,"['we', 'sent', '<number>', 'of', 'our', 'american', 'sons', 'to', 'their', 'death', 'on', 'omaha', 'beach', 'we', 'can', 'not', 'take', 'this', 'fucking', 'soros', 'piece', 'of', 'shit', 'out', 'what', 'is', 'wrong', 'with', 'us', 'when', 'did', 'we', 'become', 'chicken', 'shit', 'white', 'liberal', 'feminist', 'queer', 'nigger', 'assholes']",hatespeech,unanimous,"['African', 'Homosexual', 'Women']","['death', 'shit', 'shit']","['shit', 'shit', 'white', 'queer', 'nigger', 'assholes']",['death'],False,"['queer', 'nigger']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
14104154_gab,ah i see the nigger that sucks nigger anus is still around i thought you had killed yourself too bad i was wrong 😔,ah i see the nigger that sucks nigger anus is still around i thought you had killed yourself too bad i was wrong 😔,"['ah', 'i', 'see', 'the', 'nigger', 'that', 'sucks', 'nigger', 'anus', 'is', 'still', 'around', 'i', 'thought', 'you', 'had', 'killed', 'yourself', 'too', 'bad', 'i', 'was', 'wrong', '😔']",hatespeech,unanimous,['African'],['bad'],"['nigger', 'nigger', 'killed']",['bad'],False,['nigger'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
15505316_gab,fuck that uppity communist nigger sow she attended the same jew run communist indoctrination school as marxist lucifer koon revering these pavement apes is part of how we got the fucked up society we have now,fuck that uppity communist nigger sow she attended the same jew run communist indoctrination school as marxist lucifer koon revering these pavement apes is part of how we got the fucked up society we have now,"['fuck', 'that', 'uppity', 'communist', 'nigger', 'sow', 'she', 'attended', 'the', 'same', 'jew', 'run', 'communist', 'indoctrination', 'school', 'as', 'marxist', 'lucifer', 'koon', 'revering', 'these', 'pavement', 'apes', 'is', 'part', 'of', 'how', 'we', 'got', 'the', 'fucked', 'up', 'society', 'we', 'have', 'now']",hatespeech,unanimous,"['African', 'Jewish', 'Women']",['indoctrination'],"['nigger', 'jew']",['indoctrination'],False,"['nigger', 'jew']",['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
25102150_gab,msm blamed this muzrat terrorist attack on women and dropped the story like it was a hot potato,msm blamed this muzrat terrorist attack on women and dropped the story like it was a hot potato,"['msm', 'blamed', 'this', 'muzrat', 'terrorist', 'attack', 'on', 'women', 'and', 'dropped', 'the', 'story', 'like', 'it', 'was', 'a', 'hot', 'potato']",hatespeech,unanimous,"['Islam', 'Women']","['terrorist', 'attack']","['terrorist', 'story', 'hot', 'potato']",['attack'],False,"['women', 'muzrat']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
23299541_gab,this is why women having careers is not our people this is why any non white immigration is not our people this is why doing drugs is not our people this is why going down to home depot for illegal labor is not our people you cannot violate this principle and be our people,this is why women having careers is not our people this is why any non white immigration is not our people this is why doing drugs is not our people this is why going down to home depot for illegal labor is not our people you cannot violate this principle and be our people,"['this', 'is', 'why', 'women', 'having', 'careers', 'is', 'not', 'our', 'people', 'this', 'is', 'why', 'any', 'non', 'white', 'immigration', 'is', 'not', 'our', 'people', 'this', 'is', 'why', 'doing', 'drugs', 'is', 'not', 'our', 'people', 'this', 'is', 'why', 'going', 'down', 'to', 'home', 'depot', 'for', 'illegal', 'labor', 'is', 'not', 'our', 'people', 'you', 'cannot', 'violate', 'this', 'principle', 'and', 'be', 'our', 'people']",hatespeech,unanimous,"['Refugee', 'Women']",['illegal'],['white'],['illegal'],False,"['women', 'illegal']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
6988129_gab,they should tie this bitch down and let everyone of those girls stab her to death welcome to hell you muzzy cunt,they should tie this bitch down and let everyone of those girls stab her to death welcome to hell you muzzy cunt,"['they', 'should', 'tie', 'this', 'bitch', 'down', 'and', 'let', 'everyone', 'of', 'those', 'girls', 'stab', 'her', 'to', 'death', 'welcome', 'to', 'hell', 'you', 'muzzy', 'cunt']",hatespeech,unanimous,"['Islam', 'Women']","['bitch', 'stab', 'death', 'hell']",['cunt'],"['bitch', 'stab', 'death', 'hell']",False,"['cunt', 'girls', 'bitch']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
25945928_gab,slut you could not afford a fucking <money> wedding cheap ass crossbreed wetback gorilla zoo animal,slut you could not afford a fucking <money> wedding cheap ass crossbreed wetback gorilla zoo animal,"['slut', 'you', 'could', 'not', 'afford', 'a', 'fucking', '<money>', 'wedding', 'cheap', 'ass', 'crossbreed', 'wetback', 'gorilla', 'zoo', 'animal']",hatespeech,unanimous,['Women'],['slut'],"['crossbreed', 'animal']",['slut'],False,['slut'],"['DEHUMANIZATION', 'SEXUAL_GENDERED']",STATEMENT,DEHUMANIZATION
25799382_gab,trump containing silence on the sa genocide and his grovelling for israhell tells us who this guy really is and who he works for trump is a traitorous pig along with his filthy kike first bitch nin nuke israhell now,trump containing silence on the sa genocide and his grovelling for israhell tells us who this guy really is and who he works for trump is a traitorous pig along with his filthy kike first bitch nin nuke israhell now,"['trump', 'containing', 'silence', 'on', 'the', 'sa', 'genocide', 'and', 'his', 'grovelling', 'for', 'israhell', 'tells', 'us', 'who', 'this', 'guy', 'really', 'is', 'and', 'who', 'he', 'works', 'for', 'trump', 'is', 'a', 'traitorous', 'pig', 'along', 'with', 'his', 'filthy', 'kike', 'first', 'bitch', 'nin', 'nuke', 'israhell', 'now']",hatespeech,unanimous,"['Jewish', 'Women']",['bitch'],['kike'],['bitch'],False,"['kike', 'bitch']","['DEHUMANIZATION', 'THREAT_VIOLENCE', 'MORAL_DISGUST']",STATEMENT,DEHUMANIZATION
22564241_gab,i loathe these stupid women trying to explain a really stupid child dyke communist it called meme warfare the meme does not work if it is not believable that dyke shredding our 2 a is exactly what everyone including herself would admit she trying to accomplish operation success <user>,i loathe these stupid women trying to explain a really stupid child dyke communist it called meme warfare the meme does not work if it is not believable that dyke shredding our 2 a is exactly what everyone including herself would admit she trying to accomplish operation success <user>,"['i', 'loathe', 'these', 'stupid', 'women', 'trying', 'to', 'explain', 'a', 'really', 'stupid', 'child', 'dyke', 'communist', 'it', 'called', 'meme', 'warfare', 'the', 'meme', 'does', 'not', 'work', 'if', 'it', 'is', 'not', 'believable', 'that', 'dyke', 'shredding', 'our', '2', 'a', 'is', 'exactly', 'what', 'everyone', 'including', 'herself', 'would', 'admit', 'she', 'trying', 'to', 'accomplish', 'operation', 'success', '<user>']",hatespeech,unanimous,"['Homosexual', 'Women']","['loathe', 'warfare']","['stupid', 'stupid']","['loathe', 'warfare']",False,"['women', 'dyke']",['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
19791797_gab,derp de derp let me just lay out my profession so this kike whore can attack my career,derp de derp let me just lay out my profession so this kike whore can attack my career,"['derp', 'de', 'derp', 'let', 'me', 'just', 'lay', 'out', 'my', 'profession', 'so', 'this', 'kike', 'whore', 'can', 'attack', 'my', 'career']",hatespeech,unanimous,"['Jewish', 'Women']",['attack'],['kike'],['attack'],False,"['whore', 'kike']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
6944990_gab,you mean nobodies rushing in to buy muslim ms marvel or titty bar thor the moslem green lantern oath in brightest day in blackest night no unattended 6 yo infidel girl shall escape my sight let all who worship civilizations might behold my green jihadi suicide vest light,you mean nobodies rushing in to buy muslim ms marvel or titty bar thor the moslem green lantern oath in brightest day in blackest night no unattended 6 yo infidel girl shall escape my sight let all who worship civilizations might behold my green jihadi suicide vest light,"['you', 'mean', 'nobodies', 'rushing', 'in', 'to', 'buy', 'muslim', 'ms', 'marvel', 'or', 'titty', 'bar', 'thor', 'the', 'moslem', 'green', 'lantern', 'oath', 'in', 'brightest', 'day', 'in', 'blackest', 'night', 'no', 'unattended', '6', 'yo', 'infidel', 'girl', 'shall', 'escape', 'my', 'sight', 'let', 'all', 'who', 'worship', 'civilizations', 'might', 'behold', 'my', 'green', 'jihadi', 'suicide', 'vest', 'light']",hatespeech,unanimous,"['Arab', 'Islam', 'Women']","['infidel', 'suicide']","['green', 'blackest', 'green']","['infidel', 'suicide']",False,"['girl', 'moslem', 'muslim']",['RELIGIOUS'],STATEMENT,RELIGIOUS
20978633_gab,i despise it when news personalities like lauren southern say they are not refugees they are economic migrants no you dumb kike bitch they are i n v a d e r fuck it after what happened to pamela shoot em if they do not leave,i despise it when news personalities like lauren southern say they are not refugees they are economic migrants no you dumb kike bitch they are i n v a d e r fuck it after what happened to pamela shoot em if they do not leave,"['i', 'despise', 'it', 'when', 'news', 'personalities', 'like', 'lauren', 'southern', 'say', 'they', 'are', 'not', 'refugees', 'they', 'are', 'economic', 'migrants', 'no', 'you', 'dumb', 'kike', 'bitch', 'they', 'are', 'i', 'n', 'v', 'a', 'd', 'e', 'r', 'fuck', 'it', 'after', 'what', 'happened', 'to', 'pamela', 'shoot', 'em', 'if', 'they', 'do', 'not', 'leave']",hatespeech,unanimous,"['Jewish', 'Refugee', 'Women']","['despise', 'bitch', 'shoot']","['dumb', 'kike']","['despise', 'bitch', 'shoot']",False,"['migrants', 'refugees', 'kike', 'bitch']","['THREAT_VIOLENCE', 'INTELLECTUAL_INFERIORITY']",STATEMENT,THREAT_VIOLENCE
11706234_gab,whores they dont understand morals respect etc yea we can popularise white nationalism etc alot of ppl especially most women are too degenerate to understand the concept you need a no bullshit message to deal with degenerates hence whitesharia,whores they dont understand morals respect etc yea we can popularise white nationalism etc alot of ppl especially most women are too degenerate to understand the concept you need a no bullshit message to deal with degenerates hence whitesharia,"['whores', 'they', 'dont', 'understand', 'morals', 'respect', 'etc', 'yea', 'we', 'can', 'popularise', 'white', 'nationalism', 'etc', 'alot', 'of', 'ppl', 'especially', 'most', 'women', 'are', 'too', 'degenerate', 'to', 'understand', 'the', 'concept', 'you', 'need', 'a', 'no', 'bullshit', 'message', 'to', 'deal', 'with', 'degenerates', 'hence', 'whitesharia']",hatespeech,unanimous,['Women'],['morals'],['white'],['morals'],False,"['women', 'whores']","['MORAL_DISGUST', 'SEXUAL_GENDERED']",STATEMENT,MORAL_DISGUST
12845220_gab,as long as you do not call them ugly kike whores you are probably fine my feminism allows men to respond to bitchy women as well preferably in a classy way myself included but i mean women like <user> are classy only in maga fantasyland using words like dyke and faggot deplorable,as long as you do not call them ugly kike whores you are probably fine my feminism allows men to respond to bitchy women as well preferably in a classy way myself included but i mean women like <user> are classy only in maga fantasyland using words like dyke and faggot deplorable,"['as', 'long', 'as', 'you', 'do', 'not', 'call', 'them', 'ugly', 'kike', 'whores', 'you', 'are', 'probably', 'fine', 'my', 'feminism', 'allows', 'men', 'to', 'respond', 'to', 'bitchy', 'women', 'as', 'well', 'preferably', 'in', 'a', 'classy', 'way', 'myself', 'included', 'but', 'i', 'mean', 'women', 'like', '<user>', 'are', 'classy', 'only', 'in', 'maga', 'fantasyland', 'using', 'words', 'like', 'dyke', 'and', 'faggot', 'deplorable']",hatespeech,unanimous,"['Homosexual', 'Jewish', 'Women']",['deplorable'],"['kike', 'faggot']",['deplorable'],False,"['women', 'faggot', 'dyke', 'kike', 'whores']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
16059383_gab,the sad part is all that you say is true the jews bring those subhuman shitskinned scums to inocculate our females at every ages who have been brainwashed to hate their own kinds interracial porn jewllywood music sport inc adds every supports are used by them to corrupt our females,the sad part is all that you say is true the jews bring those subhuman shitskinned scums to inocculate our females at every ages who have been brainwashed to hate their own kinds interracial porn jewllywood music sport inc adds every supports are used by them to corrupt our females,"['the', 'sad', 'part', 'is', 'all', 'that', 'you', 'say', 'is', 'true', 'the', 'jews', 'bring', 'those', 'subhuman', 'shitskinned', 'scums', 'to', 'inocculate', 'our', 'females', 'at', 'every', 'ages', 'who', 'have', 'been', 'brainwashed', 'to', 'hate', 'their', 'own', 'kinds', 'interracial', 'porn', 'jewllywood', 'music', 'sport', 'inc', 'adds', 'every', 'supports', 'are', 'used', 'by', 'them', 'to', 'corrupt', 'our', 'females']",hatespeech,unanimous,"['Jewish', 'Women']",['hate'],"['jews', 'scums']",['hate'],False,"['jews', 'females']",['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
27934122_gab,the bitch calls herself hoe that all ya need to know red flag she prolly a kike too dark eyes bulbous nose fat the hair is prolly bleached blonde,the bitch calls herself hoe that all ya need to know red flag she prolly a kike too dark eyes bulbous nose fat the hair is prolly bleached blonde,"['the', 'bitch', 'calls', 'herself', 'hoe', 'that', 'all', 'ya', 'need', 'to', 'know', 'red', 'flag', 'she', 'prolly', 'a', 'kike', 'too', 'dark', 'eyes', 'bulbous', 'nose', 'fat', 'the', 'hair', 'is', 'prolly', 'bleached', 'blonde']",hatespeech,unanimous,"['Jewish', 'Women']",['bitch'],"['red', 'kike']",['bitch'],False,"['kike', 'bitch', 'hoe']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
23791285_gab,i own you bitch because you had to delete <number> years worth of pedophile content to prove that you are not a dirty kike pedophile,i own you bitch because you had to delete <number> years worth of pedophile content to prove that you are not a dirty kike pedophile,"['i', 'own', 'you', 'bitch', 'because', 'you', 'had', 'to', 'delete', '<number>', 'years', 'worth', 'of', 'pedophile', 'content', 'to', 'prove', 'that', 'you', 'are', 'not', 'a', 'dirty', 'kike', 'pedophile']",hatespeech,unanimous,"['Jewish', 'Women']",['bitch'],['kike'],['bitch'],False,"['kike', 'bitch']","['MORAL_DISGUST', 'CRIMINAL_DANGER']",STATEMENT,MORAL_DISGUST
15755618_gab,whore says she does not want to get fucked by likely diseased faggots other whores and sjw freaks go crazy at this truly diabolical homophobia whore can not take the bullying kills herself what a world we live in,whore says she does not want to get fucked by likely diseased faggots other whores and sjw freaks go crazy at this truly diabolical homophobia whore can not take the bullying kills herself what a world we live in,"['whore', 'says', 'she', 'does', 'not', 'want', 'to', 'get', 'fucked', 'by', 'likely', 'diseased', 'faggots', 'other', 'whores', 'and', 'sjw', 'freaks', 'go', 'crazy', 'at', 'this', 'truly', 'diabolical', 'homophobia', 'whore', 'can', 'not', 'take', 'the', 'bullying', 'kills', 'herself', 'what', 'a', 'world', 'we', 'live', 'in']",hatespeech,unanimous,"['Homosexual', 'Women']","['diseased', 'crazy', 'diabolical']","['faggots', 'kills']","['diseased', 'crazy', 'diabolical']",False,"['whore', 'faggots', 'whores']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
15484856_gab,get in line cunt fucking jew bitch christ killing baby raping kike whore,get in line cunt fucking jew bitch christ killing baby raping kike whore,"['get', 'in', 'line', 'cunt', 'fucking', 'jew', 'bitch', 'christ', 'killing', 'baby', 'raping', 'kike', 'whore']",hatespeech,unanimous,"['Jewish', 'Women']","['bitch', 'killing']","['cunt', 'jew', 'killing', 'raping', 'kike']",['bitch'],False,"['kike', 'bitch', 'cunt', 'whore', 'jew']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
24984639_gab,there is no such thing as transgenders god created man and from man woman to serve him and homos are just mentally ill they dont even know what gender they are you cant get more retarded than that,there is no such thing as transgenders god created man and from man woman to serve him and homos are just mentally ill they dont even know what gender they are you cant get more retarded than that,"['there', 'is', 'no', 'such', 'thing', 'as', 'transgenders', 'god', 'created', 'man', 'and', 'from', 'man', 'woman', 'to', 'serve', 'him', 'and', 'homos', 'are', 'just', 'mentally', 'ill', 'they', 'dont', 'even', 'know', 'what', 'gender', 'they', 'are', 'you', 'cant', 'get', 'more', 'retarded', 'than', 'that']",hatespeech,unanimous,"['Homosexual', 'Women']",['ill'],"['homos', 'retarded']",['ill'],False,"['woman', 'homos']",['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
7020770_gab,zuckerberg loves live streamed violence such as gang rapes the pitiful jew cunt but call a wetback a wetback and you get <number> days fucking psycho,zuckerberg loves live streamed violence such as gang rapes the pitiful jew cunt but call a wetback a wetback and you get <number> days fucking psycho,"['zuckerberg', 'loves', 'live', 'streamed', 'violence', 'such', 'as', 'gang', 'rapes', 'the', 'pitiful', 'jew', 'cunt', 'but', 'call', 'a', 'wetback', 'a', 'wetback', 'and', 'you', 'get', '<number>', 'days', 'fucking', 'psycho']",hatespeech,unanimous,"['Jewish', 'Women']","['violence', 'gang']","['violence', 'rapes', 'pitiful', 'jew', 'cunt']",['gang'],False,"['cunt', 'jew']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
9028827_gab,fathers day just another day for women to hate on men because women are fucking stupid white people are the best,fathers day just another day for women to hate on men because women are fucking stupid white people are the best,"['fathers', 'day', 'just', 'another', 'day', 'for', 'women', 'to', 'hate', 'on', 'men', 'because', 'women', 'are', 'fucking', 'stupid', 'white', 'people', 'are', 'the', 'best']",hatespeech,unanimous,['Women'],['hate'],"['fathers', 'stupid', 'white']",['hate'],False,['women'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
14389127_gab,some german economists are advising merkel to delay brexit till <number> in the tacit hope no doubt that corbyn will get in by then and nix it kill that stupid fat dyke merkel and her beta bitch male sycophants,some german economists are advising merkel to delay brexit till <number> in the tacit hope no doubt that corbyn will get in by then and nix it kill that stupid fat dyke merkel and her beta bitch male sycophants,"['some', 'german', 'economists', 'are', 'advising', 'merkel', 'to', 'delay', 'brexit', 'till', '<number>', 'in', 'the', 'tacit', 'hope', 'no', 'doubt', 'that', 'corbyn', 'will', 'get', 'in', 'by', 'then', 'and', 'nix', 'it', 'kill', 'that', 'stupid', 'fat', 'dyke', 'merkel', 'and', 'her', 'beta', 'bitch', 'male', 'sycophants']",hatespeech,unanimous,"['Homosexual', 'Women']","['delay', 'bitch']","['kill', 'stupid']","['delay', 'bitch']",False,"['dyke', 'bitch']","['THREAT_VIOLENCE', 'INTELLECTUAL_INFERIORITY']",STATEMENT,THREAT_VIOLENCE
18851540_gab,dumb bitch friend do not let friends date let alone marry muzzie scum,dumb bitch friend do not let friends date let alone marry muzzie scum,"['dumb', 'bitch', 'friend', 'do', 'not', 'let', 'friends', 'date', 'let', 'alone', 'marry', 'muzzie', 'scum']",hatespeech,unanimous,"['Islam', 'Women']",['bitch'],"['dumb', 'scum']",['bitch'],False,"['muzzie', 'bitch']","['DEHUMANIZATION', 'INTELLECTUAL_INFERIORITY']",STATEMENT,DEHUMANIZATION
17965117_gab,sure that why sandniggers hate jews totally oh yes we should take someone who is defending the very people who gangrape european women seriously totally no islam needs to die the only good muslim is a dead muslim stop defending them or you too will be one of them,sure that why sandniggers hate jews totally oh yes we should take someone who is defending the very people who gangrape european women seriously totally no islam needs to die the only good muslim is a dead muslim stop defending them or you too will be one of them,"['sure', 'that', 'why', 'sandniggers', 'hate', 'jews', 'totally', 'oh', 'yes', 'we', 'should', 'take', 'someone', 'who', 'is', 'defending', 'the', 'very', 'people', 'who', 'gangrape', 'european', 'women', 'seriously', 'totally', 'no', 'islam', 'needs', 'to', 'die', 'the', 'only', 'good', 'muslim', 'is', 'a', 'dead', 'muslim', 'stop', 'defending', 'them', 'or', 'you', 'too', 'will', 'be', 'one', 'of', 'them']",hatespeech,unanimous,"['Arab', 'Islam', 'Jewish']",['hate'],['jews'],['hate'],False,"['jews', 'islam', 'muslim']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
25636207_gab,i fell for the great white hope rhetoric my bad he better than obama and bush et all idgaf still a slimy politician piece of shit also dgaf about muzzies and kikes i do not want american lives or dollars spent on any of those fucking parasites,i fell for the great white hope rhetoric my bad he better than obama and bush et all idgaf still a slimy politician piece of shit also dgaf about muzzies and kikes i do not want american lives or dollars spent on any of those fucking parasites,"['i', 'fell', 'for', 'the', 'great', 'white', 'hope', 'rhetoric', 'my', 'bad', 'he', 'better', 'than', 'obama', 'and', 'bush', 'et', 'all', 'idgaf', 'still', 'a', 'slimy', 'politician', 'piece', 'of', 'shit', 'also', 'dgaf', 'about', 'muzzies', 'and', 'kikes', 'i', 'do', 'not', 'want', 'american', 'lives', 'or', 'dollars', 'spent', 'on', 'any', 'of', 'those', 'fucking', 'parasites']",hatespeech,unanimous,['Islam'],"['bad', 'shit']","['white', 'rhetoric', 'shit', 'kikes', 'parasites']",['bad'],False,['muzzies'],"['DEHUMANIZATION', 'ECONOMIC_BURDEN']",STATEMENT,DEHUMANIZATION
23611842_gab,if the uk germany europe can not say it i will fuck islam fuck muzzies fuck merkel fuck khan they are all fucking douchebags scums of the earth time for another underground resistance french revolution and public guillotine executions for all leaders that refuse to deport all the fucking muzzies in their country,if the uk germany europe can not say it i will fuck islam fuck muzzies fuck merkel fuck khan they are all fucking douchebags scums of the earth time for another underground resistance french revolution and public guillotine executions for all leaders that refuse to deport all the fucking muzzies in their country,"['if', 'the', 'uk', 'germany', 'europe', 'can', 'not', 'say', 'it', 'i', 'will', 'fuck', 'islam', 'fuck', 'muzzies', 'fuck', 'merkel', 'fuck', 'khan', 'they', 'are', 'all', 'fucking', 'douchebags', 'scums', 'of', 'the', 'earth', 'time', 'for', 'another', 'underground', 'resistance', 'french', 'revolution', 'and', 'public', 'guillotine', 'executions', 'for', 'all', 'leaders', 'that', 'refuse', 'to', 'deport', 'all', 'the', 'fucking', 'muzzies', 'in', 'their', 'country']",hatespeech,unanimous,"['Arab', 'Islam']","['revolution', 'guillotine']","['scums', 'executions', 'refuse']","['revolution', 'guillotine']",False,"['muzzies', 'islam']",['EXCLUSION'],STATEMENT,EXCLUSION
13146695_gab,you are in the grip of meme malware that is what i fight also muzzie invader scum,you are in the grip of meme malware that is what i fight also muzzie invader scum,"['you', 'are', 'in', 'the', 'grip', 'of', 'meme', 'malware', 'that', 'is', 'what', 'i', 'fight', 'also', 'muzzie', 'invader', 'scum']",hatespeech,unanimous,['Islam'],"['fight', 'invader']",['scum'],"['fight', 'invader']",False,['muzzie'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
17948706_gab,muslims are turning nh into a shithole why do not they go to a place they d feel more comfy like ghetto shitcago because the push to place violent islamic refugees in peaceful prosperous white areas is deliberate they are bringing america down and turning it all into a shithole,muslims are turning nh into a shithole why do not they go to a place they d feel more comfy like ghetto shitcago because the push to place violent islamic refugees in peaceful prosperous white areas is deliberate they are bringing america down and turning it all into a shithole,"['muslims', 'are', 'turning', 'nh', 'into', 'a', 'shithole', 'why', 'do', 'not', 'they', 'go', 'to', 'a', 'place', 'they', 'd', 'feel', 'more', 'comfy', 'like', 'ghetto', 'shitcago', 'because', 'the', 'push', 'to', 'place', 'violent', 'islamic', 'refugees', 'in', 'peaceful', 'prosperous', 'white', 'areas', 'is', 'deliberate', 'they', 'are', 'bringing', 'america', 'down', 'and', 'turning', 'it', 'all', 'into', 'a', 'shithole']",hatespeech,unanimous,"['Islam', 'Refugee']","['ghetto', 'violent']","['violent', 'white']",['ghetto'],False,"['islamic', 'refugees', 'muslims']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
27402153_gab,time for realjustice bcuz islam is a cancer on humanity that needs to be eradicated not enabled purge deport crusade white europeans have to get their mojo back fireuptheovens,time for realjustice bcuz islam is a cancer on humanity that needs to be eradicated not enabled purge deport crusade white europeans have to get their mojo back fireuptheovens,"['time', 'for', 'realjustice', 'bcuz', 'islam', 'is', 'a', 'cancer', 'on', 'humanity', 'that', 'needs', 'to', 'be', 'eradicated', 'not', 'enabled', 'purge', 'deport', 'crusade', 'white', 'europeans', 'have', 'to', 'get', 'their', 'mojo', 'back', 'fireuptheovens']",hatespeech,unanimous,['Islam'],"['cancer', 'crusade']",['white'],"['cancer', 'crusade']",False,['islam'],"['THREAT_VIOLENCE', 'EXCLUSION', 'RELIGIOUS']",STATEMENT,THREAT_VIOLENCE
