post_id,text,text_clean,tokens,majority_label,agreement,targets,cue_tokens,slur_tokens,non_slur_cue_tokens,slur_is_sole_target,target_tokens,framing,speech_act,primary_framing
27394474_gab,solve the kike problem and solve the muslamic problem without having to exterminate <number> billion savages that were confined to their desert shitholes for over two centuries prior to the christ killers facilitating their entry to white nations <user>,solve the kike problem and solve the muslamic problem without having to exterminate <number> billion savages that were confined to their desert shitholes for over two centuries prior to the christ killers facilitating their entry to white nations <user>,"['solve', 'the', 'kike', 'problem', 'and', 'solve', 'the', 'muslamic', 'problem', 'without', 'having', 'to', 'exterminate', '<number>', 'billion', 'savages', 'that', 'were', 'confined', 'to', 'their', 'desert', 'shitholes', 'for', 'over', 'two', 'centuries', 'prior', 'to', 'the', 'christ', 'killers', 'facilitating', 'their', 'entry', 'to', 'white', 'nations', '<user>']",hatespeech,unanimous,"['Islam', 'Jewish']","['confined', 'desert']","['kike', 'savages', 'killers', 'white']","['confined', 'desert']",False,['kike'],"['DEHUMANIZATION', 'THREAT_VIOLENCE']",STATEMENT,DEHUMANIZATION
25268922_gab,its probably bcz you are dumb thats all you do not have to be muslim to see beast of the field <number> are fucking up all white countries trying to sink us and hoping to make world brown all start with yid plague,its probably bcz you are dumb thats all you do not have to be muslim to see beast of the field <number> are fucking up all white countries trying to sink us and hoping to make world brown all start with yid plague,"['its', 'probably', 'bcz', 'you', 'are', 'dumb', 'thats', 'all', 'you', 'do', 'not', 'have', 'to', 'be', 'muslim', 'to', 'see', 'beast', 'of', 'the', 'field', '<number>', 'are', 'fucking', 'up', 'all', 'white', 'countries', 'trying', 'to', 'sink', 'us', 'and', 'hoping', 'to', 'make', 'world', 'brown', 'all', 'start', 'with', 'yid', 'plague']",hatespeech,unanimous,"['Arab', 'Islam', 'Jewish']","['beast', 'plague']","['dumb', 'beast', 'white', 'yid']",['plague'],False,"['yid', 'muslim']","['DEHUMANIZATION', 'INTELLECTUAL_INFERIORITY', 'GENERALIZATION']",STATEMENT,DEHUMANIZATION
15736765_gab,if islam is a religion of peace then why would there be a danger of violence in response to an embassy move because trump and his kike bosses are deliberately provoking the moslems that why,if islam is a religion of peace then why would there be a danger of violence in response to an embassy move because trump and his kike bosses are deliberately provoking the moslems that why,"['if', 'islam', 'is', 'a', 'religion', 'of', 'peace', 'then', 'why', 'would', 'there', 'be', 'a', 'danger', 'of', 'violence', 'in', 'response', 'to', 'an', 'embassy', 'move', 'because', 'trump', 'and', 'his', 'kike', 'bosses', 'are', 'deliberately', 'provoking', 'the', 'moslems', 'that', 'why']",hatespeech,unanimous,"['Islam', 'Jewish']","['violence', 'provoking']","['violence', 'kike']",['provoking'],False,"['kike', 'moslems', 'islam']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
5517744_gab,despite the media blackout of all the muzzie rapes in sweden the word is out sweden and their gorgeous women are under unfettered assault by savage 3 rd world cretins there will be a point when islam can no longer hide it evil vile savage and despicable soulless character,despite the media blackout of all the muzzie rapes in sweden the word is out sweden and their gorgeous women are under unfettered assault by savage 3 rd world cretins there will be a point when islam can no longer hide it evil vile savage and despicable soulless character,"['despite', 'the', 'media', 'blackout', 'of', 'all', 'the', 'muzzie', 'rapes', 'in', 'sweden', 'the', 'word', 'is', 'out', 'sweden', 'and', 'their', 'gorgeous', 'women', 'are', 'under', 'unfettered', 'assault', 'by', 'savage', '3', 'rd', 'world', 'cretins', 'there', 'will', 'be', 'a', 'point', 'when', 'islam', 'can', 'no', 'longer', 'hide', 'it', 'evil', 'vile', 'savage', 'and', 'despicable', 'soulless', 'character']",hatespeech,unanimous,['Islam'],"['assault', 'savage', 'evil', 'savage', 'despicable', 'soulless']","['rapes', 'assault', 'savage', 'cretins', 'savage']","['evil', 'despicable', 'soulless']",False,"['muzzie', 'islam']","['DEHUMANIZATION', 'MORAL_DISGUST']",STATEMENT,DEHUMANIZATION
11119899_gab,the un can kiss my patriotic white ass keep your fucking nose out of america you moslem sex dolls 🖕 🏻 mind your own fucking business and stop egging on the hate crimes against white people sick nosy race baiting assholes,the un can kiss my patriotic white ass keep your fucking nose out of america you moslem sex dolls 🖕 🏻 mind your own fucking business and stop egging on the hate crimes against white people sick nosy race baiting assholes,"['the', 'un', 'can', 'kiss', 'my', 'patriotic', 'white', 'ass', 'keep', 'your', 'fucking', 'nose', 'out', 'of', 'america', 'you', 'moslem', 'sex', 'dolls', '🖕', '🏻', 'mind', 'your', 'own', 'fucking', 'business', 'and', 'stop', 'egging', 'on', 'the', 'hate', 'crimes', 'against', 'white', 'people', 'sick', 'nosy', 'race', 'baiting', 'assholes']",hatespeech,unanimous,['Islam'],['hate'],"['white', 'egging', 'crimes', 'white', 'race', 'assholes']",['hate'],False,['moslem'],['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
13885236_gab,and ill say it again the only good moslem is one that not breathing fucking period anybody who thinks these goat fuckers are here for anything less than to take over our country needs to swim with the fishes as well,and ill say it again the only good moslem is one that not breathing fucking period anybody who thinks these goat fuckers are here for anything less than to take over our country needs to swim with the fishes as well,"['and', 'ill', 'say', 'it', 'again', 'the', 'only', 'good', 'moslem', 'is', 'one', 'that', 'not', 'breathing', 'fucking', 'period', 'anybody', 'who', 'thinks', 'these', 'goat', 'fuckers', 'are', 'here', 'for', 'anything', 'less', 'than', 'to', 'take', 'over', 'our', 'country', 'needs', 'to', 'swim', 'with', 'the', 'fishes', 'as', 'well']",hatespeech,unanimous,"['Arab', 'Islam']",['ill'],[],['ill'],False,['moslem'],['EXCLUSION'],STATEMENT,EXCLUSION
2980390_gab,<user> she lucky all she got was a bad haircut some moslem fathers would rape their daughters first then kill them to restore honour to their family,<user> she lucky all she got was a bad haircut some moslem fathers would rape their daughters first then kill them to restore honour to their family,"['<user>', 'she', 'lucky', 'all', 'she', 'got', 'was', 'a', 'bad', 'haircut', 'some', 'moslem', 'fathers', 'would', 'rape', 'their', 'daughters', 'first', 'then', 'kill', 'them', 'to', 'restore', 'honour', 'to', 'their', 'family']",hatespeech,unanimous,['Islam'],"['bad', 'rape']","['fathers', 'rape', 'kill']",['bad'],False,['moslem'],"['THREAT_VIOLENCE', 'SEXUAL_GENDERED']",STATEMENT,THREAT_VIOLENCE
25296993_gab,is not there any inbred muzzie filth to fight with on gab i d like to practice my free speech,is not there any inbred muzzie filth to fight with on gab i d like to practice my free speech,"['is', 'not', 'there', 'any', 'inbred', 'muzzie', 'filth', 'to', 'fight', 'with', 'on', 'gab', 'i', 'd', 'like', 'to', 'practice', 'my', 'free', 'speech']",hatespeech,unanimous,['Islam'],['fight'],[],['fight'],False,['muzzie'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
17343370_gab,go fuck your goat as your islamic pedophile blood brother btw yids are not a race either btw schizophrenia really hitting your incest brain no one said muzzies are a race,go fuck your goat as your islamic pedophile blood brother btw yids are not a race either btw schizophrenia really hitting your incest brain no one said muzzies are a race,"['go', 'fuck', 'your', 'goat', 'as', 'your', 'islamic', 'pedophile', 'blood', 'brother', 'btw', 'yids', 'are', 'not', 'a', 'race', 'either', 'btw', 'schizophrenia', 'really', 'hitting', 'your', 'incest', 'brain', 'no', 'one', 'said', 'muzzies', 'are', 'a', 'race']",hatespeech,unanimous,['Islam'],"['schizophrenia', 'incest']","['yids', 'race', 'race']","['schizophrenia', 'incest']",False,"['islamic', 'muzzies']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
16002165_gab,fuck facebook staff and their muscum loving scum trash subhumans can you believe they disabled my account for <number> days for stating muslims lie and deceive <percent> of the time are they fucking serious i guess the truth really hurts fuck islam and all piss dinking goat fucking sand monkeys,fuck facebook staff and their muscum loving scum trash subhumans can you believe they disabled my account for <number> days for stating muslims lie and deceive <percent> of the time are they fucking serious i guess the truth really hurts fuck islam and all piss dinking goat fucking sand monkeys,"['fuck', 'facebook', 'staff', 'and', 'their', 'muscum', 'loving', 'scum', 'trash', 'subhumans', 'can', 'you', 'believe', 'they', 'disabled', 'my', 'account', 'for', '<number>', 'days', 'for', 'stating', 'muslims', 'lie', 'and', 'deceive', '<percent>', 'of', 'the', 'time', 'are', 'they', 'fucking', 'serious', 'i', 'guess', 'the', 'truth', 'really', 'hurts', 'fuck', 'islam', 'and', 'all', 'piss', 'dinking', 'goat', 'fucking', 'sand', 'monkeys']",hatespeech,unanimous,"['Arab', 'Islam']","['lie', 'deceive']","['scum', 'trash', 'lie', 'monkeys']",['deceive'],False,"['islam', 'muslims']",['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
19117364_gab,msm always lies about the muzrat terrorist attacks until after the initial outrage dies down,msm always lies about the muzrat terrorist attacks until after the initial outrage dies down,"['msm', 'always', 'lies', 'about', 'the', 'muzrat', 'terrorist', 'attacks', 'until', 'after', 'the', 'initial', 'outrage', 'dies', 'down']",hatespeech,unanimous,['Islam'],"['terrorist', 'outrage']","['lies', 'terrorist']",['outrage'],False,['muzrat'],['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
17397944_gab,millions of muzzie filth pouring in raping women most popular franchise dyke skank with dragon tattoo hunting nazi rapists,millions of muzzie filth pouring in raping women most popular franchise dyke skank with dragon tattoo hunting nazi rapists,"['millions', 'of', 'muzzie', 'filth', 'pouring', 'in', 'raping', 'women', 'most', 'popular', 'franchise', 'dyke', 'skank', 'with', 'dragon', 'tattoo', 'hunting', 'nazi', 'rapists']",hatespeech,unanimous,"['Homosexual', 'Islam', 'Refugee']",['hunting'],"['raping', 'rapists']",['hunting'],False,"['muzzie', 'dyke']","['DEHUMANIZATION', 'SEXUAL_GENDERED']",STATEMENT,DEHUMANIZATION
14021780_gab,the only good muzzie is a dead muzzie i want them all to be good muzzies goathumpers and wife beaters the religion of piss nuking mecca and medina would be a good way to start their extermination,the only good muzzie is a dead muzzie i want them all to be good muzzies goathumpers and wife beaters the religion of piss nuking mecca and medina would be a good way to start their extermination,"['the', 'only', 'good', 'muzzie', 'is', 'a', 'dead', 'muzzie', 'i', 'want', 'them', 'all', 'to', 'be', 'good', 'muzzies', 'goathumpers', 'and', 'wife', 'beaters', 'the', 'religion', 'of', 'piss', 'nuking', 'mecca', 'and', 'medina', 'would', 'be', 'a', 'good', 'way', 'to', 'start', 'their', 'extermination']",hatespeech,unanimous,"['Arab', 'Islam']",['extermination'],[],['extermination'],False,"['muzzie', 'muzzies']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
19137586_gab,obozo troll hiding under that tree the moslem is the prize kill,obozo troll hiding under that tree the moslem is the prize kill,"['obozo', 'troll', 'hiding', 'under', 'that', 'tree', 'the', 'moslem', 'is', 'the', 'prize', 'kill']",hatespeech,unanimous,['Islam'],"['troll', 'tree']","['prize', 'kill']","['troll', 'tree']",False,['moslem'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
1178642174000484352_twitter,<user> started from islam raped modi and ended his powerful speech with laillaha ilallah there no god but allah and we will fight till end did not vote him but indeed it one of the best speeches i have ever heard,<user> started from islam raped modi and ended his powerful speech with laillaha ilallah there no god but allah and we will fight till end did not vote him but indeed it one of the best speeches i have ever heard,"['<user>', 'started', 'from', 'islam', 'raped', 'modi', 'and', 'ended', 'his', 'powerful', 'speech', 'with', 'laillaha', 'ilallah', 'there', 'no', 'god', 'but', 'allah', 'and', 'we', 'will', 'fight', 'till', 'end', 'did', 'not', 'vote', 'him', 'but', 'indeed', 'it', 'one', 'of', 'the', 'best', 'speeches', 'i', 'have', 'ever', 'heard']",offensive,unanimous,['Islam'],"['powerful', 'fight']",['raped'],"['powerful', 'fight']",False,['islam'],['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
16596161_gab,<user> paul and jayda keep up your battle of britain never give up your struggle with that retard political movement called muslim here in holland it becoming the same sh*thole <censored> with those goatfuckers the moaning minority gets the most benefits the truth still hurts greetings dennis,<user> paul and jayda keep up your battle of britain never give up your struggle with that retard political movement called muslim here in holland it becoming the same sh*thole <censored> with those goatfuckers the moaning minority gets the most benefits the truth still hurts greetings dennis,"['<user>', 'paul', 'and', 'jayda', 'keep', 'up', 'your', 'battle', 'of', 'britain', 'never', 'give', 'up', 'your', 'struggle', 'with', 'that', 'retard', 'political', 'movement', 'called', 'muslim', 'here', 'in', 'holland', 'it', 'becoming', 'the', 'same', 'sh*thole', '<censored>', 'with', 'those', 'goatfuckers', 'the', 'moaning', 'minority', 'gets', 'the', 'most', 'benefits', 'the', 'truth', 'still', 'hurts', 'greetings', 'dennis']",hatespeech,unanimous,"['Arab', 'Islam', 'Refugee']","['struggle', 'retard']",['retard'],['struggle'],False,['muslim'],"['INTELLECTUAL_INFERIORITY', 'ECONOMIC_BURDEN']",STATEMENT,INTELLECTUAL_INFERIORITY
1178726692875128833_twitter,oh muslim leaders of today do you think that you will be not asked about not fulfilling your duty of jihad in the day of hashar believe me its your misconception یو این چھوڑ خلافت لا کشمیر کو آزاد کرا,oh muslim leaders of today do you think that you will be not asked about not fulfilling your duty of jihad in the day of hashar believe me its your misconception یو این چھوڑ خلافت لا کشمیر کو آزاد کرا,"['oh', 'muslim', 'leaders', 'of', 'today', 'do', 'you', 'think', 'that', 'you', 'will', 'be', 'not', 'asked', 'about', 'not', 'fulfilling', 'your', 'duty', 'of', 'jihad', 'in', 'the', 'day', 'of', 'hashar', 'believe', 'me', 'its', 'your', 'misconception', 'یو', 'این', 'چھوڑ', 'خلافت', 'لا', 'کشمیر', 'کو', 'آزاد', 'کرا']",offensive,unanimous,['Islam'],['misconception'],[],['misconception'],False,['muslim'],['RELIGIOUS'],STATEMENT,RELIGIOUS
1179018058226122752_twitter,thousands of <number> <number> year old vulnerable white girls have been still are gang raped by muslim child grooming gangs but that does not seem to matter boris allegedly squeezed a woman thigh <number> years ago and that concerns people more is this country seriously f*cked <censored> up or what,thousands of <number> <number> year old vulnerable white girls have been still are gang raped by muslim child grooming gangs but that does not seem to matter boris allegedly squeezed a woman thigh <number> years ago and that concerns people more is this country seriously f*cked <censored> up or what,"['thousands', 'of', '<number>', '<number>', 'year', 'old', 'vulnerable', 'white', 'girls', 'have', 'been', 'still', 'are', 'gang', 'raped', 'by', 'muslim', 'child', 'grooming', 'gangs', 'but', 'that', 'does', 'not', 'seem', 'to', 'matter', 'boris', 'allegedly', 'squeezed', 'a', 'woman', 'thigh', '<number>', 'years', 'ago', 'and', 'that', 'concerns', 'people', 'more', 'is', 'this', 'country', 'seriously', 'f*cked', '<censored>', 'up', 'or', 'what']",offensive,unanimous,['Islam'],['gang'],"['white', 'raped']",['gang'],False,['muslim'],"['SEXUAL_GENDERED', 'CRIMINAL_DANGER']",STATEMENT,SEXUAL_GENDERED
26009905_gab,antifa faggots are nothing but lactating manginas who will attack a woman when there are no men around to defend her just like the inbred low iq retarded muslims they both deserve the same punishment,antifa faggots are nothing but lactating manginas who will attack a woman when there are no men around to defend her just like the inbred low iq retarded muslims they both deserve the same punishment,"['antifa', 'faggots', 'are', 'nothing', 'but', 'lactating', 'manginas', 'who', 'will', 'attack', 'a', 'woman', 'when', 'there', 'are', 'no', 'men', 'around', 'to', 'defend', 'her', 'just', 'like', 'the', 'inbred', 'low', 'iq', 'retarded', 'muslims', 'they', 'both', 'deserve', 'the', 'same', 'punishment']",hatespeech,unanimous,"['Homosexual', 'Islam']","['attack', 'punishment']","['faggots', 'retarded']","['attack', 'punishment']",False,"['faggots', 'muslims']",['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
19035048_gab,a shitpost does not equate to starting a topic just to spew random statements and you are defending the fucking sand niggers of iran you disgust me a good muslim is a mutilated and dead muslim end of discussion deusvult,a shitpost does not equate to starting a topic just to spew random statements and you are defending the fucking sand niggers of iran you disgust me a good muslim is a mutilated and dead muslim end of discussion deusvult,"['a', 'shitpost', 'does', 'not', 'equate', 'to', 'starting', 'a', 'topic', 'just', 'to', 'spew', 'random', 'statements', 'and', 'you', 'are', 'defending', 'the', 'fucking', 'sand', 'niggers', 'of', 'iran', 'you', 'disgust', 'me', 'a', 'good', 'muslim', 'is', 'a', 'mutilated', 'and', 'dead', 'muslim', 'end', 'of', 'discussion', 'deusvult']",hatespeech,unanimous,"['Arab', 'Islam']",['disgust'],['niggers'],['disgust'],False,['muslim'],"['THREAT_VIOLENCE', 'MORAL_DISGUST']",STATEMENT,THREAT_VIOLENCE
1124072347944804354_twitter,a muslim who plants a tree or sows a field from which man birds and animals can eat is committing an act of charity ” muslim,a muslim who plants a tree or sows a field from which man birds and animals can eat is committing an act of charity ” muslim,"['a', 'muslim', 'who', 'plants', 'a', 'tree', 'or', 'sows', 'a', 'field', 'from', 'which', 'man', 'birds', 'and', 'animals', 'can', 'eat', 'is', 'committing', 'an', 'act', 'of', 'charity', '”', 'muslim']",offensive,unanimous,['Islam'],['tree'],['animals'],['tree'],False,['muslim'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
12042275_gab,see how lefties turn on their poster girl aung san suu kyi mynarmar cos she will not bend to dhimmi traitor politicians un by appeasing moslems unhcr head is a moslem screams genocide irony yet mentions nothing of ongoing moslem genocide of christians in middle east me says go for it aung,see how lefties turn on their poster girl aung san suu kyi mynarmar cos she will not bend to dhimmi traitor politicians un by appeasing moslems unhcr head is a moslem screams genocide irony yet mentions nothing of ongoing moslem genocide of christians in middle east me says go for it aung,"['see', 'how', 'lefties', 'turn', 'on', 'their', 'poster', 'girl', 'aung', 'san', 'suu', 'kyi', 'mynarmar', 'cos', 'she', 'will', 'not', 'bend', 'to', 'dhimmi', 'traitor', 'politicians', 'un', 'by', 'appeasing', 'moslems', 'unhcr', 'head', 'is', 'a', 'moslem', 'screams', 'genocide', 'irony', 'yet', 'mentions', 'nothing', 'of', 'ongoing', 'moslem', 'genocide', 'of', 'christians', 'in', 'middle', 'east', 'me', 'says', 'go', 'for', 'it', 'aung']",hatespeech,unanimous,['Islam'],['traitor'],[],['traitor'],False,"['moslems', 'moslem']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
18856291_gab,rotherham and childrens services says paki muslims raping white girls is not a racial issue childrens services are cunts and need hanging pieces of shit,rotherham and childrens services says paki muslims raping white girls is not a racial issue childrens services are cunts and need hanging pieces of shit,"['rotherham', 'and', 'childrens', 'services', 'says', 'paki', 'muslims', 'raping', 'white', 'girls', 'is', 'not', 'a', 'racial', 'issue', 'childrens', 'services', 'are', 'cunts', 'and', 'need', 'hanging', 'pieces', 'of', 'shit']",hatespeech,unanimous,"['Arab', 'Islam']","['hanging', 'shit']","['raping', 'white', 'cunts', 'shit']",['hanging'],False,['muslims'],['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
22878389_gab,is there not <number> brit with the brains balls to assassinate this filthy shit skin moslem terrorist,is there not <number> brit with the brains balls to assassinate this filthy shit skin moslem terrorist,"['is', 'there', 'not', '<number>', 'brit', 'with', 'the', 'brains', 'balls', 'to', 'assassinate', 'this', 'filthy', 'shit', 'skin', 'moslem', 'terrorist']",hatespeech,unanimous,"['Arab', 'Islam']","['assassinate', 'shit', 'terrorist']","['balls', 'shit', 'terrorist']",['assassinate'],False,"['terrorist', 'moslem']","['MORAL_DISGUST', 'CRIMINAL_DANGER']",STATEMENT,MORAL_DISGUST
15412073_gab,this toxic thinking is exactly the bullshit that is leading to the erosion of our country stand for your beliefs or live in a world of trannies faggots and muslims that hate you libertarianism is how the left tricks the right in to capitulating,this toxic thinking is exactly the bullshit that is leading to the erosion of our country stand for your beliefs or live in a world of trannies faggots and muslims that hate you libertarianism is how the left tricks the right in to capitulating,"['this', 'toxic', 'thinking', 'is', 'exactly', 'the', 'bullshit', 'that', 'is', 'leading', 'to', 'the', 'erosion', 'of', 'our', 'country', 'stand', 'for', 'your', 'beliefs', 'or', 'live', 'in', 'a', 'world', 'of', 'trannies', 'faggots', 'and', 'muslims', 'that', 'hate', 'you', 'libertarianism', 'is', 'how', 'the', 'left', 'tricks', 'the', 'right', 'in', 'to', 'capitulating']",hatespeech,unanimous,"['Arab', 'Homosexual', 'Islam']",['hate'],['faggots'],['hate'],False,"['faggots', 'muslims']",['EXCLUSION'],STATEMENT,EXCLUSION
11311147_gab,we have had a muzzie problem since that psychotic pedo mohammed started his death cult,we have had a muzzie problem since that psychotic pedo mohammed started his death cult,"['we', 'have', 'had', 'a', 'muzzie', 'problem', 'since', 'that', 'psychotic', 'pedo', 'mohammed', 'started', 'his', 'death', 'cult']",hatespeech,unanimous,['Islam'],['death'],[],['death'],False,['muzzie'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
21587405_gab,interestingly the daily mirror say tommy robinson was filmed punching migrant in italy anybody that saw the full video will see how misleading and devious this is the mirror also broke the telford grooming gang story but failed to mention muslim men something does not seem right about this,interestingly the daily mirror say tommy robinson was filmed punching migrant in italy anybody that saw the full video will see how misleading and devious this is the mirror also broke the telford grooming gang story but failed to mention muslim men something does not seem right about this,"['interestingly', 'the', 'daily', 'mirror', 'say', 'tommy', 'robinson', 'was', 'filmed', 'punching', 'migrant', 'in', 'italy', 'anybody', 'that', 'saw', 'the', 'full', 'video', 'will', 'see', 'how', 'misleading', 'and', 'devious', 'this', 'is', 'the', 'mirror', 'also', 'broke', 'the', 'telford', 'grooming', 'gang', 'story', 'but', 'failed', 'to', 'mention', 'muslim', 'men', 'something', 'does', 'not', 'seem', 'right', 'about', 'this']",offensive,unanimous,['Islam'],"['misleading', 'gang']",['story'],"['misleading', 'gang']",False,['muslim'],['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
23909056_gab,a note for turkeys fm muslims stay the fuck in your own countries and you will not have to worry about holocaust or islamsphobia only where your next meal is coming from when our foreign aid stops mischief making motherfuckers,a note for turkeys fm muslims stay the fuck in your own countries and you will not have to worry about holocaust or islamsphobia only where your next meal is coming from when our foreign aid stops mischief making motherfuckers,"['a', 'note', 'for', 'turkeys', 'fm', 'muslims', 'stay', 'the', 'fuck', 'in', 'your', 'own', 'countries', 'and', 'you', 'will', 'not', 'have', 'to', 'worry', 'about', 'holocaust', 'or', 'islamsphobia', 'only', 'where', 'your', 'next', 'meal', 'is', 'coming', 'from', 'when', 'our', 'foreign', 'aid', 'stops', 'mischief', 'making', 'motherfuckers']",hatespeech,unanimous,"['Arab', 'Islam', 'Refugee']",['holocaust'],['motherfuckers'],['holocaust'],False,['muslims'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
19522088_gab,the muzzie headrag represents nothing more than misogyny and oppression western liberals are useful idiots,the muzzie headrag represents nothing more than misogyny and oppression western liberals are useful idiots,"['the', 'muzzie', 'headrag', 'represents', 'nothing', 'more', 'than', 'misogyny', 'and', 'oppression', 'western', 'liberals', 'are', 'useful', 'idiots']",hatespeech,unanimous,['Islam'],['oppression'],['idiots'],['oppression'],False,['muzzie'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
1178987098554191873_twitter,what they succeed in doing is equating mercenaries for either the ukrainian or russian side with islamic jihadists thereby transferring the perceived threat from islamists to white men,what they succeed in doing is equating mercenaries for either the ukrainian or russian side with islamic jihadists thereby transferring the perceived threat from islamists to white men,"['what', 'they', 'succeed', 'in', 'doing', 'is', 'equating', 'mercenaries', 'for', 'either', 'the', 'ukrainian', 'or', 'russian', 'side', 'with', 'islamic', 'jihadists', 'thereby', 'transferring', 'the', 'perceived', 'threat', 'from', 'islamists', 'to', 'white', 'men']",offensive,unanimous,['Islam'],['threat'],['white'],['threat'],False,['islamic'],['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
16061965_gab,those that are for illegal immigration and islamic culture refugees are idiot liberal progressives and globalists shills,those that are for illegal immigration and islamic culture refugees are idiot liberal progressives and globalists shills,"['those', 'that', 'are', 'for', 'illegal', 'immigration', 'and', 'islamic', 'culture', 'refugees', 'are', 'idiot', 'liberal', 'progressives', 'and', 'globalists', 'shills']",hatespeech,unanimous,"['Arab', 'Islam', 'Refugee']",['illegal'],['idiot'],['illegal'],False,"['islamic', 'refugees', 'illegal']","['CONSPIRACY', 'INTELLECTUAL_INFERIORITY', 'CRIMINAL_DANGER']",STATEMENT,CONSPIRACY
1178931084727218176_twitter,<user> and about kashmir did kashmir wasn t locked down by jihadi after burhan wani death for six month now they have problem because kashmiri are muslim they have not problem when <number> kashmiri pandits were kicked out of kashmir by those radicals,<user> and about kashmir did kashmir wasn t locked down by jihadi after burhan wani death for six month now they have problem because kashmiri are muslim they have not problem when <number> kashmiri pandits were kicked out of kashmir by those radicals,"['<user>', 'and', 'about', 'kashmir', 'did', 'kashmir', 'wasn', 't', 'locked', 'down', 'by', 'jihadi', 'after', 'burhan', 'wani', 'death', 'for', 'six', 'month', 'now', 'they', 'have', 'problem', 'because', 'kashmiri', 'are', 'muslim', 'they', 'have', 'not', 'problem', 'when', '<number>', 'kashmiri', 'pandits', 'were', 'kicked', 'out', 'of', 'kashmir', 'by', 'those', 'radicals']",offensive,unanimous,['Islam'],['death'],[],['death'],False,['muslim'],"['THREAT_VIOLENCE', 'RELIGIOUS']",STATEMENT,THREAT_VIOLENCE
18214234_gab,hate to wait around while the moslem kill us hope you wont mind if i dont turn the other cheek,hate to wait around while the moslem kill us hope you wont mind if i dont turn the other cheek,"['hate', 'to', 'wait', 'around', 'while', 'the', 'moslem', 'kill', 'us', 'hope', 'you', 'wont', 'mind', 'if', 'i', 'dont', 'turn', 'the', 'other', 'cheek']",hatespeech,unanimous,['Islam'],['hate'],['kill'],['hate'],False,['moslem'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
13533955_gab,white nationalism is not a threat to america it a viable remedy for the societal atrophy of liberalism white nationalism is a viable solution to stopping future moslem terror rape attacks paying off national debt functional healthcare good schools nationally winning drug war high crime,white nationalism is not a threat to america it a viable remedy for the societal atrophy of liberalism white nationalism is a viable solution to stopping future moslem terror rape attacks paying off national debt functional healthcare good schools nationally winning drug war high crime,"['white', 'nationalism', 'is', 'not', 'a', 'threat', 'to', 'america', 'it', 'a', 'viable', 'remedy', 'for', 'the', 'societal', 'atrophy', 'of', 'liberalism', 'white', 'nationalism', 'is', 'a', 'viable', 'solution', 'to', 'stopping', 'future', 'moslem', 'terror', 'rape', 'attacks', 'paying', 'off', 'national', 'debt', 'functional', 'healthcare', 'good', 'schools', 'nationally', 'winning', 'drug', 'war', 'high', 'crime']",hatespeech,unanimous,['Islam'],"['threat', 'atrophy', 'rape']","['white', 'white', 'rape', 'crime']","['threat', 'atrophy']",False,['moslem'],"['SEXUAL_GENDERED', 'CRIMINAL_DANGER']",STATEMENT,SEXUAL_GENDERED
19624195_gab,sincerely remorseful hang his worthless raghead ass asap murderous scum,sincerely remorseful hang his worthless raghead ass asap murderous scum,"['sincerely', 'remorseful', 'hang', 'his', 'worthless', 'raghead', 'ass', 'asap', 'murderous', 'scum']",hatespeech,unanimous,"['Arab', 'Islam']","['worthless', 'murderous']",['scum'],"['worthless', 'murderous']",False,['raghead'],"['DEHUMANIZATION', 'THREAT_VIOLENCE']",STATEMENT,DEHUMANIZATION
22269387_gab,it a shame theresa may never had children because now she will never get to see them grow up and become victims of a muslim grooming gang,it a shame theresa may never had children because now she will never get to see them grow up and become victims of a muslim grooming gang,"['it', 'a', 'shame', 'theresa', 'may', 'never', 'had', 'children', 'because', 'now', 'she', 'will', 'never', 'get', 'to', 'see', 'them', 'grow', 'up', 'and', 'become', 'victims', 'of', 'a', 'muslim', 'grooming', 'gang']",hatespeech,unanimous,"['Arab', 'Islam']","['shame', 'gang']",['victims'],"['shame', 'gang']",False,['muslim'],['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
