post_id,text,annotator_labels,surface_cue,token_length
1178998585066700801_twitter,my mom has a nasty unhealthy obsession with me shesa sick nasty bitch that needs to be locked up with my dad and grandma when they are near i feel like im being raped i get so filled with rage they are really sick,"[1, 2, 1]",Strong (Profanity),44
1179064447941402625_twitter,love getting ass raped by pc kids on pubs when i am on console 🤠,"[1, 1, 2]",Strong (Profanity),15
1179015901456322560_twitter,he talking bout how you wake up thinking bout crab legs you so ghetto 😭 😭 😭 bitch shut up 🥴,"[2, 1, 1]",Strong (Profanity),21
24850198_gab,cattle prod the immigrants and boycott companies that employ too many stuff being nice crap oh what about my family oh look why are you bleeding come to the edge of the cliff,"[0, 1, 1]",Strong (Profanity),33
2389593_gab,saw jake tapper trying to grill kellyanne conway by asking her if trump tweets about commie cunt alec baldwin weekly snl mockeries are presidential the whole presidential idea is just a tool used by media jews to hamstring white politicians trump counterattacks and folks love it,"[2, 1, 1]",Strong (Profanity),46
22315818_gab,a fear of weapons is a sign of retarded sexual and emotional maturity sigmund freud,"[2, 1, 1]",Strong (Profanity),15
20555532_gab,that bitch should be in jail what the fuck is going on in our country how is it these liberal idiots can just ignore the laws and constitution they took an oath to defend and are left to do whatever they want where our damn law enforcement,"[1, 1, 2]",Strong (Profanity),47
1178398773413912577_twitter,bernie has his fucking issues i do not trust anything warren says beto is a fucking failure already why is he running kamala is a cop buttigieg is a rich white gay i do not trust a single one abolish the presidency,"[1, 0, 1]",Strong (Profanity),42
1142348121663516672_twitter,niggas be so hurt when you do not want to fuck with them,"[1, 2, 1]",Strong (Profanity),13
12981088_gab,richard pryors album bicentennial nigger,"[0, 1, 1]",Strong (Profanity),5
1179084776243945472_twitter,like i am not an autumn 🍂 🥰 faggot but i do want to go apple picking to flex my knowledge of apples and to reconnect with the trees so someone hmu,"[1, 1, 0]",Strong (Profanity),32
20118309_gab,so being an entrepreneur and working to save to become a self made millionaire is basic bitch talking points you have a right to your opinion enjoy flipping burgers for a living cuz that not being a basic bitch at all,"[1, 1, 2]",Strong (Profanity),41
1179098974281588736_twitter,<user> <user> <user> but a union wouldnt help either it again screws over personal rights to the employees and even the employers too the whole slave wage argument is a fucking joke,"[2, 1, 1]",Strong (Profanity),32
17010716_gab,it bullshit rationalizing for their continued sinecures go to any high iq college or corporate campus and you will notice the indians sticking with the indians the asians with the asians the token diversity with the token diversity and the whites angling to add a nonwhite to their social group,"[2, 1, 1]",Strong (Profanity),50
1179102137286119425_twitter,messaged a jew on skype and he ignored me i am tired of these damn jews,"[1, 1, 0]",Strong (Profanity),16
1106601398278344706_twitter,<user> <user> <number> youtube demonetizes prominent leftists yet never touches nazi shepherds and sympathizers fuck that,"[1, 2, 1]",Strong (Profanity),16
1193710071076839429_twitter,i don ’ t get females 🤦 🏾 ‍ ♀ ️ there ’ never pressure behind no nigga dumb dumb 😂 🤝,"[1, 1, 2]",Strong (Profanity),22
1178464019683913728_twitter,<user> i can not iuhdfiudsv white people are so dumb it unreal,"[1, 1, 0]",Strong (Profanity),12
1255076282783719425_twitter,2 v2 challs kroc is scared of comp so dont be a dumb sweater retard,"[2, 1, 1]",Strong (Profanity),15
1179024048422080512_twitter,<user> she called herself a runaway slave master and black men still date her notice no one call them a negro bedwench for fucking with a known racist,"[2, 1, 1]",Strong (Profanity),28
1216977427269935104_twitter,i done seen damn near every female nudes on dis hoe unladylike,"[2, 1, 1]",Strong (Profanity),12
1178847360887250944_twitter,you know chris brown the shit when you see multiple dykes grinding and winding and screaming for him,"[1, 1, 2]",Strong (Profanity),18
24680313_gab,lol bitch slap our way to victory 👍 😂 🤣 michael tenorio ‏ <user> um if this is what we are up against when we go to civil war we might as well just put our guns away and bitch slap our way to victory,"[1, 2, 1]",Strong (Profanity),45
1178981725814157312_twitter,my dad is a faggot for buying this camry im going to make false rape allegations on him,"[2, 1, 1]",Strong (Profanity),18
8089998_gab,since i bitch a lot about women in my posts i should point out <number> women that i admire dr sherri tenpenny has courageously warned us about the dangers of excessive and early vaccination despite the unimaginable professional ostracism that must result and pamella geller has been warning us about,"[1, 1, 2]",Strong (Profanity),50
1176837132649934848_twitter,<user> jason shitlock ain t seen a nigger he do not like that agrees with him,"[0, 1, 1]",Strong (Profanity),16
1178510797888204801_twitter,all them big ass niggers on the field and the kickers did all the work,"[1, 1, 2]",Strong (Profanity),15
1196904557869056000_twitter,y ’ all want your kids to be retarded lol,"[1, 1, 2]",Strong (Profanity),10
6586152_gab,breitbart over on twitter really does themselves a major disservice by writing some retarded scribbling instead of a headline before the link for example lel throwdown huh whoopsie alas bring et k.i.s.s. yus wot you all ignant k me irl sumwun gwumpy etc etc what dipshits,"[1, 2, 1]",Strong (Profanity),46
18168955_gab,it funny the left think trump is mentally unfit if that was the case he beat <number> of the best gop representatives including a brain surgeon plus a career politician who spent <number> billion dollars on her campaign while being mentally retarded hahaha,"[2, 1, 1]",Strong (Profanity),43
1178660548466085890_twitter,being ignored by a white man is basically him calling you a nigger,"[1, 1, 0]",Strong (Profanity),13
21519792_gab,plus the media knew in the <number> how bad paedophilia sexual abuse and rape was within westminster and the paki community special branch set up pie especially to spy on and blackmail psedophile ministers saying they e only just found out is a complete fucking lie,"[1, 2, 1]",Strong (Profanity),46
23961717_gab,vox com with another retarded hot take,"[1, 2, 1]",Strong (Profanity),7
1104863207393501185_twitter,chopper hit bitches and niggas this bitch so confused,"[2, 1, 1]",Strong (Profanity),9
1096934169270255616_twitter,i ’ m off a perk and bitch off a bar,"[2, 1, 1]",Strong (Profanity),11
1181734615939043328_twitter,after some contemplation i ’ ve decided that i fucking hate drinking alcohol,"[1, 1, 0]",Strong (Profanity),13
1079445318301818880_twitter,<user> i won ’ t hesitate bitch,"[1, 1, 2]",Strong (Profanity),7
1176895412516663296_twitter,weddings are gay as fuck,"[2, 1, 1]",Strong (Profanity),5
1271182796019638274_twitter,yo my grandma is making a smoothie and deadass out all the fruits we had in the fridge in the bitch lmfao with whole milk,"[2, 1, 1]",Strong (Profanity),25
23412595_gab,people asking me how im doing and i just start screaming nigger,"[1, 1, 0]",Strong (Profanity),12
1179101399835185153_twitter,twinja i can have sex with whomever and whenever i want also twinja i can not believe that lady had sex with her professor what a slut,"[1, 2, 1]",Strong (Profanity),27
14608176_gab,i have to side with the nigger here he seems like he d be easy to pitch segregation to and all tucker kept saying was that race hatred i am not a bigot,"[1, 0, 1]",Strong (Profanity),33
15420914_gab,the president has the power to pardon right the president should also have the power to nullify a retarded jury verdict and issue a directed verdict,"[1, 1, 2]",Strong (Profanity),26
24192086_gab,that hilarious how many retarded people you know that can code in at least <number> machine languages genius,"[1, 2, 1]",Strong (Profanity),18
1164182921676238848_twitter,<user> king of the jews hell he thinks he is the second coming of god,"[1, 1, 2]",Strong (Profanity),15
15293224_gab,the conversion to metric would make that <number> jigaboo watts i can do it on the fly because i am always having to convert nigger watt hours to jigaboo watts,"[1, 0, 1]",Strong (Profanity),30
1179066581944557575_twitter,i find it funny that people from shithole countries black people brown people those nasty the squad ladies nasty meghan the dreamers those migrants seperated black football players people of color are not the people that is on his ass it white people,"[0, 1, 1]",Strong (Profanity),43
25325481_gab,oh god please no biker boomer memes and retarded hasbara,"[2, 1, 1]",Strong (Profanity),10
1179075216066125824_twitter,<user> <user> ay this nigger here is givin out free money,"[0, 1, 1]",Strong (Profanity),11
1255650470267359233_twitter,<user> <user> nigga called him gay for being athletic lmfao,"[1, 2, 1]",Strong (Profanity),10
1116693787051528193_twitter,this hoe ain t shit she a bad mom 😂,"[2, 1, 1]",Strong (Profanity),10
1179083345554264065_twitter,now everyone is mad at me fuck it kill all and spare one,"[1, 1, 2]",Strong (Profanity),13
25979396_gab,the nigger part was funny,"[1, 1, 0]",Strong (Profanity),5
1212083874056069121_twitter,not to be a depressed bitch but im definitely not feeling new year eve 😪 😪,"[1, 1, 0]",Strong (Profanity),16
1163102590617313280_twitter,<user> <user> you keep crying and crying like a dumb nazi loving chud it ’ a really bad look,"[1, 1, 2]",Strong (Profanity),19
16445108_gab,democrats refuse to accept the <number> election yet they bitch about roy moore refusing to accept the alabama special election which looked fake af,"[1, 1, 2]",Strong (Profanity),24
1178831414214696961_twitter,<user> not to be rude or anything but you should message me or sumn but fuck you too jk jk,"[1, 1, 2]",Strong (Profanity),20
14548898_gab,well i am not sure you would be able to provide any statistical data to back this up what has been shown is that many advisers to politicians are bame e g the rabid leftie moslem woman often on sky news papers who was an adviser thick as shit to ed milibrain,"[1, 0, 1]",Strong (Profanity),52
1083033306285920257_twitter,i fucking hate school so much,"[0, 1, 1]",Strong (Profanity),6
1179077035249061888_twitter,how many times do we have to tell you all that being latina is not a race lol she was saying nigga hard af on her ig i said she said i mean i am latina i said but you are white lmao,"[1, 2, 1]",Strong (Profanity),43
1264078467122868225_twitter,<user> <user> which has of course brought her into extremely close peoximity to nazi shit,"[1, 1, 2]",Strong (Profanity),15
1179085488147369990_twitter,if you dump me because i cut my hair you are a bitch,"[1, 0, 1]",Strong (Profanity),13
21814903_gab,well you guys have moved on from twp and are attacking cantwell and paul nehlen now who next american nationalist you wanna come at me too do you fucking cunts even attack jews once,"[1, 1, 2]",Strong (Profanity),34
1178804754434146304_twitter,i fucking hate you now bitch,"[2, 1, 1]",Strong (Profanity),6
1190855733950197760_twitter,ufc is a fucking riddy of a sport if there calling off fights cause a cuts 🤣,"[1, 2, 1]",Strong (Profanity),17
1092202059032678400_twitter,<user> <user> symbolizes retarded talk like when a und fan says und hockey program iz beter than duluth get it,"[1, 1, 2]",Strong (Profanity),20
1179062330434428930_twitter,idk who needs to hear this but if the cars in the right lane are passing you bitch get over,"[1, 1, 2]",Strong (Profanity),20
1144737522355986433_twitter,<user> lmao son you know my mind gone beyond the regular crazy shit i ’ m retarded 😂 😂,"[1, 1, 2]",Strong (Profanity),19
1204658911598366721_twitter,<user> shit that makes i grew up in the ghetto too yikes 😬,"[2, 1, 1]",Strong (Profanity),13
15422964_gab,wrongthink is literally all just smart ancaps and retarded national socialists,"[2, 1, 1]",Strong (Profanity),11
1173751425160994817_twitter,some guy was walking around my house banging on the doors including the garage door yeah retard keep doing that im so gonna answer,"[0, 1, 1]",Strong (Profanity),24
3151272_gab,<user> one of many i d say as the great philosopher jay z observed <number> problems but a bitch ain t one,"[1, 2, 1]",Strong (Profanity),22
1179021467767279627_twitter,<user> just fucking animals if women do not do as they say they will be raped and worse cut off his dick and let his ass bleed out they his ass suffer for the crime,"[1, 1, 0]",Strong (Profanity),35
20215097_gab,why do you have that kike shit tavor,"[1, 1, 0]",Strong (Profanity),8
15483686_gab,just because they go to an email it does not mean a goddamn thing they going to an email because you have it setup through gab that way you fucking idiot it a notification feature it not a personal harassment harassment or direct threat points for trying though 😏,"[1, 1, 0]",Strong (Profanity),49
11599253_gab,so americans and britons are the most retarded people in the world,"[1, 1, 2]",Strong (Profanity),12
17160929_gab,<number> jewish dominance has declined a lot intellectually but there still is a lot of jewish dominance socially which is a serious problem we have all these retarded leftwing jewish pundits like bill kristol who were legacy admits to college and they are trying to kill whiteness,"[1, 1, 0]",Strong (Profanity),47
1275717153220694017_twitter,<user> <user> look boys we found a retard,"[1, 1, 2]",Strong (Profanity),8
1118137999185915908_twitter,fuck bitches get money back on my bull shit,"[1, 2, 1]",Strong (Profanity),9
1179010137538871302_twitter,<number> please draw for us a pornography of a sexy four way intercourse you faggot octacle,"[1, 2, 1]",Strong (Profanity),16
1220060460529176577_twitter,fuck it heres a thread of the cql women being stunning in dresses,"[2, 1, 1]",Strong (Profanity),13
1178941802579185664_twitter,<user> <user> <user> no not wrong the <number> defense for not legislating assault weapons is the militia fantasy the rambo phallacy that some redneck and his ar <number> are gonna take out the army navy air force etc if a tyrant ever took over always straight to well regulated militia bullshit,"[1, 2, 1]",Strong (Profanity),51
1179018041562210304_twitter,<user> ah can honestly say ave never had a deep fried mars bar they do not do them here prefer a nice deep fried faggot and chippies 🤪 🤪,"[1, 0, 1]",Strong (Profanity),29
1116701861090869256_twitter,i am just a bitch,"[2, 1, 1]",Strong (Profanity),5
1178735715204653062_twitter,<user> how do groups of people take derogatory terms and reinvent them into positive ones like nigga and queer,"[1, 2, 1]",Strong (Profanity),19
23922224_gab,at my high school just to spite david hogg his retarded cohorts i will be hosting a national lock in on <date> <number> it ll send the message of our rights being important including the 2 nd amendment,"[1, 2, 1]",Strong (Profanity),38
1178522769547333632_twitter,straights gay people are not even bullied or in danger anymore can we stop with these gay rights in reality me breathes triggered cis white male you fucking faggot i will fuck you up you are going to burn in hell you fucking sissy fuck faggot i d murder you all if i could,"[0, 1, 1]",Strong (Profanity),54
1104311253764206592_twitter,<user> no piss off i hate you,"[1, 0, 1]",Strong (Profanity),7
1111061738575810561_twitter,i ’ m that friend who will call you on a tuesday for margaritas 😂 and you better be ready bitch,"[1, 1, 2]",Strong (Profanity),21
14419869_gab,<number> sticks and stones may break my bones but names will never hurt me <number> wah not my president i am triggered you are a rayciss xenophobe homophobe islamophobe biggoted cisgendered white male i need a safe space to crawl off to and be a big pussy in,"[1, 1, 2]",Strong (Profanity),48
1087720868845928448_twitter,that nigga charlie murphy said p diddy got dolphin teeth,"[1, 1, 2]",Strong (Profanity),10
10585306_gab,europe raise the white flag you are fucked,"[1, 1, 2]",Strong (Profanity),8
1179102943670394881_twitter,<user> crazy man really dumb stuff soon it will be illegal to say anything bad to another person as i understand if you call foreign person and illegal alien you will be fined 2 5 0 k,"[2, 1, 1]",Strong (Profanity),37
1178852897423073283_twitter,fuck it i am finna start watching power w the rest of you niggers,"[1, 2, 1]",Strong (Profanity),14
1178977491546849280_twitter,<user> but like starting your tweet with this white bitch with an excuse of curly hair like what good curly hair what the context wha,"[1, 1, 2]",Strong (Profanity),25
1179094490163884032_twitter,someone took my fucking dyke pin i am going to kill,"[2, 1, 1]",Strong (Profanity),11
11464780_gab,ol soros be payin errybody lol fuck your stupid a very special kind of stupid like i bet you take sandnigger dicks the ass stupid,"[1, 1, 0]",Strong (Profanity),25
1178448977534078982_twitter,i remember when white ppl were scared of nigger music let us go back to those days,"[1, 0, 1]",Strong (Profanity),17
6551465_gab,it takes a certain kind of stupid to believe sjw logic where they can say stuff like gender is a social construct but then go on and say men are privileged women are oppressed etc becauseits2017,"[1, 1, 2]",Strong (Profanity),36
1171111790282977281_twitter,i think i could dunk on a kangaroo if i really put my mind to it fr posterize that nigga,"[1, 0, 1]",Strong (Profanity),20
1170441972492001282_twitter,ab a bitch no matter where he play,"[1, 1, 2]",Strong (Profanity),8
1123716536756314112_twitter,she know a nigga be stuntin like a power ranger 💫,"[1, 1, 2]",Strong (Profanity),11
1178215872558698498_twitter,<user> fkn ayye you are so sober up yah big dumb gay faggot ass pussy bitch love yah ed muffin,"[1, 2, 1]",Strong (Profanity),20
1178733292524163072_twitter,well maybe i am the faggot america i am not a part of a redneck agenda now everybody do the propaganda and sing along to the age of paranoia,"[2, 1, 1]",Strong (Profanity),29
1229760197847109632_twitter,<user> <user> shit thats a lot of white people in one photo pier would love that,"[1, 2, 1]",Strong (Profanity),16
1145373959652687872_twitter,aye this nigga <user> hella funny 😭 😭 😭 😭 😭 😭 🤣 🤣 🤣,"[2, 1, 1]",Strong (Profanity),15
23992199_gab,good point have been learning russian since my last gf she was born in saint petersburg and really think i could make a productive living in either st p or moscow but the language is a bitch,"[1, 1, 2]",Strong (Profanity),37
9980949_gab,haha they call me sand nigger and i am white,"[1, 0, 1]",Strong (Profanity),10
11735888_gab,idk if i d call the current spanish government nationalistic but we do not need another small retarded country in europe catalonia is actually more left wing than the rest of spain literally nothing is accomplished if catalans get their independence,"[2, 1, 1]",Strong (Profanity),41
1076059642537496576_twitter,<user> children future the rate they will join the young nazi movement stop being an idiot and read about the eu nazi origins,"[1, 1, 2]",Strong (Profanity),23
21088573_gab,why would any white folk eat at a dirty coon shack anyway oh yea liberals fuck em charge em triple,"[0, 1, 1]",Strong (Profanity),20
20238427_gab,you are only proving how retarded you are and i am going to continue showing how much of an identity thief you are as well,"[1, 1, 2]",Strong (Profanity),25
24292160_gab,some people just need to bitch into the wind,"[2, 1, 1]",Strong (Profanity),9
11941246_gab,i do not get it when an alt left called everyone racist when they themselves are being racist towards whites and some asians which makes them a racist so they are being racist to defeat others that they assume to be racist so they just fucked themselves right,"[0, 1, 1]",Strong (Profanity),48
1115004669540085760_twitter,<user> i wow bitch,"[2, 1, 1]",Strong (Profanity),4
1179104957825519616_twitter,it really october and my car was <number> degrees when i got in it after work i fucking hate you boomers u ruined this planet and robbed us of our fall die off already fuck,"[0, 1, 1]",Strong (Profanity),35
1246602083882721280_twitter,yall going to war for that dick huh ghetto,"[1, 1, 2]",Strong (Profanity),9
1122535416538644480_twitter,<user> bitch is stupid,"[1, 2, 1]",Strong (Profanity),4
1088478888618090496_twitter,fucking bitch ass double teaming me,"[2, 1, 1]",Strong (Profanity),6
1178307758715748352_twitter,<user> someone told me i look like a faggot 😂 😂 😂 i cried so mf hard what are those,"[1, 1, 2]",Strong (Profanity),20
10659662_gab,lol im just laughing my ass off at you for thinking that white identity actually means something i guess then that you identify with the hollywood white commies,"[2, 1, 1]",Strong (Profanity),28
1179066633853255681_twitter,horny ass niggas really scare me like why are you trying to fuck so many women,"[1, 2, 1]",Strong (Profanity),16
1092523640502009856_twitter,brokenhearted and slightly retarded,"[2, 1, 1]",Strong (Profanity),4
15742628_gab,i love those liberaltears the muslim ban and the recognition of jerusalem as israel capital shows arabs antisemitism causing more redpillingofthenormies i fucking love you president trump just do not be a cuck to liberals donald <user>,"[2, 1, 1]",Strong (Profanity),37
1179094638231031808_twitter,white claws are for white girls what michelob ultras are to mexican girls just an excuse to get drunk unleash their inner slut 🤣,"[1, 2, 1]",Strong (Profanity),24
1178084352334467074_twitter,yal it some real ghetto shit in daytona i road pass a house that had <number> kids <number> niggas and <number> dykes 🤣 🤣 🤣 🤣 🤣 🤣,"[0, 1, 1]",Strong (Profanity),28
11210060_gab,god i hope he does and is not being talked out of it by his poisonous advisers or his bitch daughter,"[1, 2, 1]",Strong (Profanity),21
13780063_gab,gabfam <user> <user> ok so over at twitz they have a ceo who thinks words are violence and will ban you if you use anything that they see as violent to communicate with your friends how the hell does that work,"[1, 2, 1]",Strong (Profanity),41
1278042181769605128_twitter,i ’ ll fucking hate when depression kicks it cause that mf be kicking in hard asf,"[1, 2, 1]",Strong (Profanity),17
1087480174483001344_twitter,a gay nigga will rip ur kneecap off and use it to make himself a bowl of cereal and feed it to you them niggas is too powerful,"[1, 2, 1]",Strong (Profanity),28
1178359187253923840_twitter,what did meek say niggas fuck they bestfriends like they was dykes 😂,"[1, 1, 2]",Strong (Profanity),13
9107728_gab,it said that at some point during their life every man will have a homosexual fantasy mine is to kick the fuck out of one,"[0, 1, 1]",Strong (Profanity),25
1106631953745244160_twitter,i knew i was gay the minute i saw adrienne chanel ’ mom on the cheetah girls my non existent <number> year old dick was mad hard,"[2, 1, 1]",Strong (Profanity),27
15543149_gab,dickpepe will not let the antifa scum get away with the violence and destruction dick pepe no <number> pepe the bloody bikelock <user>,"[2, 1, 1]",Strong (Profanity),23
1193050944591650816_twitter,<user> wow fuck you too then damn,"[1, 2, 1]",Strong (Profanity),7
1121870023922864129_twitter,being in a goofy relationship is my kind of thing cause my ass retarded,"[2, 1, 1]",Strong (Profanity),14
1178883009921130497_twitter,did not let him fuck but i thoroughly enjoyed the company and it made me reconsider being a hoe again,"[2, 1, 1]",Strong (Profanity),20
1179100974033620992_twitter,<user> sustain no i have that handled nothing wrong with trying to give your family a stream of income fix your tie before you speak about my family faggot,"[1, 1, 0]",Strong (Profanity),29
12071681_gab,ha well it was obviously a dick move on the guy part but the uk funds antiwhite hate speech and of course mass immigration is a massive nativehobic antiwhite hate crime that unlike this tasteless joke will actually result in violence against jewish people,"[2, 1, 1]",Strong (Profanity),44
1126729166915661824_twitter,i ’ ve never watch it from the looks of the preview it looks retarded asf,"[1, 1, 2]",Strong (Profanity),16
1179055764754833408_twitter,this the toughest bitch in the world bruh hey how so retarded,"[1, 2, 1]",Strong (Profanity),12
1179007106646708224_twitter,<user> shit i need a flamethrower 😂 kill all them mfs neph,"[2, 1, 1]",Strong (Profanity),12
1185276139411005442_twitter,<user> <user> last time i checked he has <number> career sacks vs the eagles layne johnson has made him his bitch,"[2, 1, 1]",Strong (Profanity),21
1178518039655927809_twitter,i am literally retarded kms,"[1, 2, 1]",Strong (Profanity),5
1179074942177955840_twitter,welp gave the negro too much credit because he currently ruining my bath by coming in here taking a shit,"[1, 1, 0]",Strong (Profanity),20
1088209899513958401_twitter,you ever punch a pillow in an attempt to feel strong or am i retarded,"[2, 1, 1]",Strong (Profanity),15
1085416199461236744_twitter,chanelle really my best bitch ❤️ love her 😭,"[2, 1, 1]",Strong (Profanity),9
26031285_gab,it funny how people offended by the word nigger have no problem calling people nazis what the difference,"[1, 1, 0]",Strong (Profanity),18
1164757864306528256_twitter,has stupid rich hoe,"[2, 1, 1]",Strong (Profanity),4
1168277334165741568_twitter,hearing a bitch ass mosquito but not being able to see it 🤬 🤬 🤬 i be going cross eyed uu i wanna kill it soo bad,"[2, 1, 1]",Strong (Profanity),27
1093045508396994560_twitter,my ride is a chariot my bitch is a princess though i live in the ghetto feel like it a mansion,"[1, 1, 2]",Strong (Profanity),21
10413780_gab,the muslimes and africans want to take over all things that whites have created they are especially obsessed pussy whipped by our women this is very dangerous as our women are our future white women need to understand that their bodies are the frontline and that this is a war,"[1, 1, 0]",Strong (Profanity),50
21681110_gab,when a white guy decides to hide behind pretending to be a nigger in order to insult other whites on gab which truly is a free speech platform unlike twitter then you have to wonder at the satire being presented,"[1, 1, 0]",Strong (Profanity),40
6156507_gab,new followers uhm hi look if you hate liberals lgbt muslim people jewish people millennials or whatever then kindly fuck off i suppose i cant make you but you are gonna want to unfollow anyway after i start posting if not then yo have a nice day i guess,"[1, 2, 1]",Strong (Profanity),49
24193157_gab,how much longer will the west continue to put up with all of this shit from retarded third worlders and liberal cucks before we revert to a frontier mentality and just start the real violence,"[0, 1, 1]",Strong (Profanity),35
1088317722461696000_twitter,<user> <user> she ’ a retard,"[1, 2, 1]",Strong (Profanity),6
1174279102146260992_twitter,ok where ’ the teaser trailer is this a fucking joke i ’ m so done,"[1, 2, 1]",Strong (Profanity),16
25330302_gab,all it does is boomerpost while pretending to be a slav and screeches anytime anyone says anything about jews like anyone other than a boomer would be retarded enough to believe slavs do not know their own 2 0 th century history at the hands of the chosenites,"[2, 1, 1]",Strong (Profanity),48
1115874362681434117_twitter,<user> people who are responding to this tweet are retarded he was <number> they all say stupid things give them hell winnington,"[1, 2, 1]",Strong (Profanity),22
1263307361105707008_twitter,<user> <user> you expect anything else from a retard,"[1, 1, 2]",Strong (Profanity),9
1216300407879884802_twitter,son i fucking hate being single 😂,"[1, 2, 1]",Strong (Profanity),7
1118183016638164993_twitter,pussy niggas wearing purses and they jeans too tight,"[2, 1, 1]",Strong (Profanity),9
22464890_gab,at this point it looking bad for alex jones stop beating up on the retarded child alex,"[2, 1, 1]",Strong (Profanity),17
13853504_gab,now a days how many will bitch and moan if they had that power back because it would require great responsibility and hard work,"[1, 1, 2]",Strong (Profanity),24
17680523_gab,ooo are we slut shaming i love a good slut shaming,"[2, 1, 1]",Strong (Profanity),11
1078794160998629376_twitter,for <number> ima stop being a bitch,"[1, 2, 1]",Strong (Profanity),7
1179034923417718790_twitter,yall favorite rappers artist can say faggot but when i say it yall try to turn up on me,"[0, 1, 1]",Strong (Profanity),19
1178917247626203136_twitter,<user> <user> <user> <user> <user> trump said he loves the educated he loves the uneducated he loves men he loves women he loves legal immigrants he loves americans people with severe tds omg trump said he prefers dumb white uneducated men,"[1, 1, 2]",Strong (Profanity),41
1179074849232293889_twitter,guilty as fuckin charged fuck dat white bitch,"[1, 2, 1]",Strong (Profanity),8
1177977915662839808_twitter,rich twerkin fuck with big ferrari this nigger,"[0, 1, 1]",Strong (Profanity),8
1178626327307522048_twitter,literally every bi queer woman i have been with has said some shit like i like that you really do not care about their sexuality like of course i do not you have been fucking with insecure dykes n bi phobics n shit smh,"[1, 0, 1]",Strong (Profanity),44
1178391819542908929_twitter,people on twitter will go fucking ballistic if you say something negative about their fat anime tits and say why are you judging me for what i like its wrong to judge people and then follow that up by calling you a faggot or something of the sort,"[0, 1, 1]",Strong (Profanity),48
1078653752486244352_twitter,monster is a fucking timeless bop amp will remain unbothered on its throne as one of exo superior songs that it that the tweet,"[1, 1, 2]",Strong (Profanity),24
1178742230414249987_twitter,<user> <user> <user> <user> right like how many white supremacists whoopsy doodles does this guy get to have before people realize that neo nazis communicate <percent> of their bullshit through codes and subtlety because ultimately they are cowards championing a failed ideology,"[0, 1, 1]",Strong (Profanity),42
1099517248149032961_twitter,traffic so retarded everywhere,"[1, 2, 1]",Strong (Profanity),4
1178541520980459520_twitter,the white guilty boy is a faggot the guilty darker men are idiots and like white nosy whores and skin color division bcus they have feminine qualities like females they make no heterosexual kids on any level even though they claim to be heterosexual you all are garbage,"[1, 0, 1]",Strong (Profanity),48
1113283213940666368_twitter,<user> <user> you retarded asl,"[1, 1, 2]",Strong (Profanity),5
26795547_gab,so an inside joke and i am the so called inept pelican wow haha go have your silly fun i guess nigger,"[1, 0, 1]",Strong (Profanity),22
1118090272213295105_twitter,hot phat ass stash big this nigger this nigger,"[1, 2, 1]",Strong (Profanity),9
1179095291783450624_twitter,<user> 😯 😯 😔 this nigger does not love me enough i mean its just a hand bro,"[0, 1, 1]",Strong (Profanity),18
1178807580396806144_twitter,bitch sun dyke moon cunt rising,"[1, 1, 2]",Strong (Profanity),6
1165785686903009283_twitter,<user> you are missing an essential premise whether any of those immigrants committed any crimes dumbass,"[2, 1, 1]",Strong (Profanity),16
9274864_gab,even if you just have a loose collection of affiliated groups each group is gonna have leaders and inevitably leaders will emerge among the group of leaders who end up coordinating the groups this is just human nature debating human nature is retarded,"[1, 2, 1]",Strong (Profanity),43
1178873120804999169_twitter,pac said all you mfs fuck you too fuck u die slow mfs my <number> make sure all you all kid do not grow,"[0, 1, 1]",Strong (Profanity),24
1179048983420899328_twitter,dis lil white bitch got da poker 🤦 🏽 ‍ ♂️,"[1, 2, 1]",Strong (Profanity),11
11553448_gab,calling me a nigger on gab does not faze me i will be really impressed when someone on here calls me a mooncricket,"[0, 1, 1]",Strong (Profanity),23
23095351_gab,easy to make generalized statements a stopped watch is right twice per day drug addicts can make intelligent statements from time to time even a mentally retarded person knows when to go to the bathroom,"[1, 1, 2]",Strong (Profanity),35
1145109160691941377_twitter,<user> bitch was tiny but powerful,"[1, 1, 2]",Strong (Profanity),6
1179041169382264832_twitter,<user> <user> <user> millions of yemeni children starve because of trump policies republicans i sleep a woman gets raped and does not want to carry his baby republicans real shit,"[1, 2, 1]",Strong (Profanity),30
10899016_gab,unpopularopinion i loathe the alt right but i believe in the 1 st amendment as long as it is not violence or incitement to violence the government has no right to infringe in speech also google and facebook i am moving on from you guys because of your intolerant crap,"[1, 0, 1]",Strong (Profanity),50
1122614344959660032_twitter,<user> its human violence stupid address the human,"[1, 1, 2]",Strong (Profanity),8
11738380_gab,fight white apologists i am white i have not terrorized anyone please do not speak for me and do not fucking ever apologize for me,"[1, 2, 1]",Strong (Profanity),25
12597139_gab,the french deserve to either end up as dhimmi moslem slaves or dead could there be anything more stupid apart from the politicians now running european countries france paris muslim islam islamofascism,"[1, 0, 1]",Strong (Profanity),32
1178839028776484864_twitter,<user> ah man i fucking hate you so much,"[0, 1, 1]",Strong (Profanity),9
25233620_gab,i wuz tired of havin <number> pack of rib das nigger shit so i had <number>,"[1, 1, 0]",Strong (Profanity),16
1112193907033550848_twitter,<user> you me being retarded elderly pepo,"[1, 1, 2]",Strong (Profanity),7
