post_id,text,surface_cue,token_length
1179083192864776192_twitter,i watched white boy rick for the first time last night and dat shit was hard lol fuck da feds,Strong (Profanity),20
15839421_gab,without getting into too much detail the greater seattle area yes its hell on earth isnt it i feel like stranger in my own city surrounded by illegals asians and muzzies,Strong (Profanity),31
1179018126333239298_twitter,im also never reusing a closure again cause that what i did this time and this hoe wont stay attached to my head for shit im using bold hold and got <number> be,Strong (Profanity),33
1178468053274771456_twitter,i fucking hate white socks they literally make me feel like a whole other person when i am wearing them,Strong (Profanity),20
1179094652139556864_twitter,isaac newton alan turing leonardo da vinci florence nightingale alexander the great william shakespeare oscar wilde julius caesar abraham lincoln michaelangelo virginia woolf and fucking zeus were all queer to some degree lgbt excellence 🤭,Strong (Profanity),35
17683795_gab,mscorsvw one of the more retarded features of windows launched after updating net to rebuild optimize assemblies ms offloads cpu time and energy costs onto consumers because unique system configurations imply they can not ship pre built assemblies true yes hurts performance yes,Strong (Profanity),43
1222201109919535106_twitter,<user> this adult shit ghetto,Strong (Profanity),5
1219808710286905344_twitter,doing the moonwalk is the only way to look cool while wiping dog crap off your shoes frankiana 4 minimissuhurado,Strong (Profanity),20
1082536285477072897_twitter,trust me karma is a bitch 😉,Strong (Profanity),7
1192186972481236997_twitter,<user> you don ’ t see whoever that is commenting on my shit 😭 😭 i can ’ t even see the retweet or responses tho,Strong (Profanity),26
19018059_gab,long life to our nations long life to europe and western stop this white genocide fuck this nwo against our families our lands and our existence,Strong (Profanity),26
1095429408188436481_twitter,<user> yeah bitch go u,Strong (Profanity),5
1179029850205503488_twitter,<user> <user> <user> more like authocratism the chinese are no facists but they would be on this like flies on a shit,Strong (Profanity),22
18099370_gab,unconfirmed backstory white girl refers to black girl as nigger on facebook black girl responds to prove her wrong,Strong (Profanity),19
1171166211348094976_twitter,<user> omg lol i fucking hate this meme 😭 😭 😭 😭 😂 😂,Strong (Profanity),14
1179100055946567680_twitter,this daughter of immigrants can see that priti patel is a smug dickhead who happily playing the stooge for white supremacy like many light skinned rich south asians before her it always been terrifying to see and it still horrific now also her eyebrows are shit,Strong (Profanity),46
1178764387827384320_twitter,<user> <user> <user> that crazy cause the yelp reviews of your white ass penis say it built like a paint brush,Strong (Profanity),21
1179080132813840384_twitter,yes she needs to be taken off the streets even on her fb page she talked a lot of disparaging about other nationalities the bitch is a white supremacist low key,Strong (Profanity),31
1179056609378672640_twitter,at dss this shit really ghetto asf im uncomfortable 😣,Strong (Profanity),10
1179041186885054466_twitter,<user> i use that unfollow app on twitter and instagram from time to time and kill all of those cats plus i block everybody that want to sell me beats 🙄 or ask me to check out shit although we did not spoke a word before it disgusting imo,Strong (Profanity),49
1178639116688384000_twitter,i have zero tolerance for white nationalists misogynists transphobes islamophobes rape and sa apologists nice guys tm racists and ableists if you feel like any of this applies to you please fuck off,Strong (Profanity),33
1178508279678414848_twitter,evelyn got white ass parents and grandparents she is not a negro by any means let that shit go,Strong (Profanity),19
1257418105300672513_twitter,<user> on top of that he is a fucking rich idiot failson,Strong (Profanity),12
1091141176957329409_twitter,larxene is out here serving looks in kh3 and fuck dude i sure am a lesbian,Strong (Profanity),16
1084123535914586112_twitter,ino the type of bad bitch who would smack sasuke randomly,Strong (Profanity),11
1179068046457081862_twitter,<user> neither am i i m a decendant of the southern kingdom of judah anda gram of my shit skin is worth more than a gram of gold look it up,Strong (Profanity),31
1195023498860732416_twitter,yo i fucking hate being in love so much lmao this shit trash,Strong (Profanity),13
1178765620697079809_twitter,<user> however the biggest issue is i simply said just because the us thinks middle easterns are white and does not classify them as arabs cause for some dumb reason does not mean that they are right and with repeated dumb shit the us has done you can not just say trust the state,Strong (Profanity),54
1184594565011070978_twitter,i asked for a dub nigga gave me shrooms wtf 🙃,Strong (Profanity),11
1090581056984633344_twitter,kid trunks kid buu whats next a nigga name yung goku,Strong (Profanity),11
1178888446737174529_twitter,<user> piss ant ifas are hardly a minority the majority of them are white they are new white nationalists new neo nazis pantyfa,Strong (Profanity),23
1178648036261728257_twitter,so the new season of orange is the new white supremacy is a fucking mess master race ha more like disaster race,Strong (Profanity),22
1179064553495257088_twitter,<user> if you do not listen to fleet foxes fuck you i fucking hate you,Strong (Profanity),15
1122704476358545409_twitter,thanos big hoe ass,Strong (Profanity),4
1178770890944897024_twitter,i am that nigga you love,Strong (Profanity),6
1084835380619300864_twitter,italian niggas call they dick the poozingi,Strong (Profanity),7
1178743434745696256_twitter,wow is that someone drinking water wow my queer ass homoerotic anime man drank water is this a jojo reference is this a stand i cannot fucking stand you retard,Strong (Profanity),30
1178841952797810688_twitter,<user> <user> of course they are all white supremacists you idiot,Strong (Profanity),11
27749075_gab,i am not homophobic i do not despise gays lesbians queers or transgenders i just do not give a shit about them,Strong (Profanity),22
1178813464258723841_twitter,this is why niggas like that get away with shit u missed the whole fucking point he raped a woman so them telling other women to warn them thats wrong tf shit really irks me,Strong (Profanity),35
1103444983166717959_twitter,fuck around hit the lil hoe with no jimmy,Strong (Profanity),9
1179104804854992896_twitter,go fucking kill yourself $trx is so much better than $bnb,Strong (Profanity),11
1178911915675770882_twitter,ladies you got <money> to make yo dream nigga smart <money> handsome <money> rich <money> me <money>,Strong (Profanity),17
1178810298125492225_twitter,i am gay which means i am still awake at <time> because i am thinking about crushes like gosh shut the fuck up my brain,Strong (Profanity),25
1179000400810168320_twitter,it officially spooky szn bitch,Strong (Profanity),5
1178515478836236288_twitter,trump is already defending the notion of civil war if impeached anybody who thinks he innocent at this point is a fucking idiot if that not convincing enough then go read the white house own incriminating memo,Strong (Profanity),37
1178828341052395520_twitter,how buck white ass shoes look untouched in all this madness 911 on fox,Strong (Profanity),14
1178724697128595457_twitter,bitch i am a big ol nigga,Strong (Profanity),7
1179078971687874566_twitter,<user> <user> people used to use the words gay faggot and retard more casually views on the crime bill capital punishment marijuana and marriage equality are changing warren changed from enlightenment military spending is a partisan problem feel free to answer my original question,Strong (Profanity),44
1124131936438501377_twitter,kawhi is a fucking cheat code,Strong (Profanity),6
1178964068545236992_twitter,<user> but if a white person is singing a song that says nigga in it people get mad why is not this the same with faggot or bitch etc because the n word is used differently than other words it because in context nigga is the exception not the rule,Strong (Profanity),50
1086765322487492610_twitter,<user> <user> plato would have fucking hated jordan peterson,Strong (Profanity),9
1179093444771356674_twitter,lil baby think i am being distant feel like he always gonna drag it outta me to say how i feel about him nigga im busy being a refugee 😅,Strong (Profanity),30
1179076992861261824_twitter,why is your white ass in my black business youre white,Strong (Profanity),11
1179103596425732096_twitter,bitch ass facebook blocked me from using it cuz i called a homie faggot 🙄,Strong (Profanity),15
1121833046787883012_twitter,i swear i will never call you bitch again tupac 😊,Strong (Profanity),11
1189169183331885056_twitter,scorpio niggas are not to be fuck with you have to be built for that shit and apryl is not 😂,Strong (Profanity),21
11239767_gab,mayweather wins gab calls him a nigger mayweather loses gab calls him a nigger,Strong (Profanity),14
1179088477868175362_twitter,there was absolutely no reason to bring gay people into it because this does not have any affect on us whatsoever you are just a bunch of homophobes who only see the queer community as an argument about shit you do not like fuck off stop pretending to be an ally,Strong (Profanity),51
1178820639886626817_twitter,<user> i am dead i fucking hate you 😂 😂 😂,Strong (Profanity),11
1178899452678963200_twitter,oh and i am eating everything in sight because in the next few days is a fucking wrap spent a pretty penny on a <number> day supply of shit to transform plus gym i need gym partner,Strong (Profanity),37
1179035468823842818_twitter,no one treats immigrants like shit like the belair mva,Strong (Profanity),10
1185162171811975168_twitter,cuts an eboy belt loop and steals his stupid carabiner keys,Strong (Profanity),11
9692978_gab,i would invest in gab but contrary to popular belief i do not really like being called a nigger online,Strong (Profanity),20
1089312238102609921_twitter,tariq nasheed beating the fuck out of that drum beloved lmao somebody put a biscuit in that niggas mouth already,Strong (Profanity),20
1179101583193321472_twitter,i am a slut for a good hardcover book,Strong (Profanity),9
1178749130694385664_twitter,watching queer as folk in my late teens and early 2 0 i wanna move to toronto and party all the damn time rewatching queer as folk in my late 2 0 and early 3 0 i want to settle the fuck down and live a blissful domestic life jfc,Strong (Profanity),50
1178774862569070597_twitter,fuck me what a terrible game sooner greasy hook nose is gone the better,Strong (Profanity),14
1161416245524041728_twitter,told my little sister she need to leave me alone right this bitch gone say you need a boyfriend 😭 😂 she play too much,Strong (Profanity),25
1087858194519601152_twitter,now stephanie liking this nigga shit 😔 he getting mad bitches tonight,Strong (Profanity),12
1179083240696635392_twitter,nothing gets me down more than my shit skin,Strong (Profanity),9
1118252411414564864_twitter,mice are sexily jewish and i grow increasingly aroused thinking about rikki tikki tavi bitch,Strong (Profanity),15
12385410_gab,and for that we all pay it stupid personally i prefer the company of men a lot more than a bunch of women i can think of sad but true freethemen ilovemen,Strong (Profanity),32
1088799736075878400_twitter,to this day a nigga still talking bout they wish they did right by me,Strong (Profanity),15
1142486957303447554_twitter,bro i love texas but fuck sometimes this bitch is too hot,Strong (Profanity),12
5115411_gab,the daily mail thinks that its incriminating to say nigger,Strong (Profanity),10
1178252140822683648_twitter,forgot my password to this shit once i got a new phone im back bitch,Strong (Profanity),15
1179102245696262145_twitter,<date> can not wait to start wearing more and going out less like a slut,Strong (Profanity),15
1179089382277570562_twitter,a bitch needs a hair cut tattoo and vacation,Strong (Profanity),9
1165342688700436480_twitter,<user> that shit be lit lmao them niggas online be wild tho,Strong (Profanity),12
1082100757304754176_twitter,me i am too old for dolls bighit bitch we gonna release bts dolls me sure how much bt sx mattel bts dolls official,Strong (Profanity),24
1179038184748896256_twitter,if you my nigga and i know you got me i would never abuse your kindness and mutt you but if u think u gonna not be doing shit but watch me pay bills bitch die immediately,Strong (Profanity),37
1178539535048814592_twitter,fucking children get raped is it their fault how the fuck is it ever the victims fault,Strong (Profanity),17
1179056562423422977_twitter,like there are not straight women who hate dick but still manage to fall in love with cis dudes,Strong (Profanity),19
1178003495070371840_twitter,<user> was screaming racial slurs sexual harassment towards the woman comic calling her a slut talking shit about gays using faggot went to go use the restroom and got into an altercation outside because he was pissed there were gender neutral bathrooms,Strong (Profanity),42
1161442808051355650_twitter,i for reals walk by this group of freshman and this bitch really pulled out a big ass bag of hot cheetos,Strong (Profanity),22
1178836135918784512_twitter,next time a nigga hits me up has a gf i will screenshot tf out of it send it to her you all niggas triflin,Strong (Profanity),25
1092204072273354753_twitter,bro i really hate that damn naruto op by kana boom now niggas used it way too much,Strong (Profanity),18
1179095915111550981_twitter,you kno i love a slut,Strong (Profanity),6
15752914_gab,this is a resistance account literally slut shaming trying to keep al franken in office go check out her feed it unreal,Strong (Profanity),22
1178904752689762304_twitter,<user> yeah kiss my skinny white ass september 🍁,Strong (Profanity),9
1178495639035895813_twitter,my brother calls me versace sensei for some reason and everyone thinks i am some weird bitch when he screams it to me,Strong (Profanity),23
1104165023528730625_twitter,flaw ass niggas and bitches,Strong (Profanity),5
1177750706603859969_twitter,ion see how you all listen to niggas talm bout shit they know nothing about 🥴,Strong (Profanity),16
1122688387016687617_twitter,arya is a fucking goat,Strong (Profanity),5
1171643426690994177_twitter,if you do not eat greens i know you can not fight popeye was whoopin ass off spinach nigga that shit got adamantium in it,Strong (Profanity),25
1163476366026772482_twitter,fuck it no one liked but we still answering <number> brown eyes black hair,Strong (Profanity),14
1179105222980825088_twitter,<user> stop being stupid siddarth communties he mentioned are minority in the countries surrounded and they need to be taken in as a refugee muslims are in full majority and need no refugee status stop behaving like kid you are not,Strong (Profanity),41
1179081516544069635_twitter,<number> christianity offers nothing to the victims of auchwitz because a they were either jews who did not believe in jesus b) were never given a chance to be absolved of their sin so they are in hell now if god was real and cared about auchwitz it should have done something,Strong (Profanity),52
1178725575705419776_twitter,anyways saying you do not like darkskin women is not deep that the game but saying they deserve to get raped or killed my nigga how is that even a joke that vile not even imagine if that was your mum getting told that imagine it was you or an innocent person like wth,Strong (Profanity),54
1178377999282036736_twitter,<user> ur definitely right cuz if a nigga do not want no head he a faggot ass nigga 🤣 🤣 🤣 🤣 ❗ ️,Strong (Profanity),24
1178854345569427456_twitter,say what you please about new york minute but the soundtrack for that map is a fucking banger,Strong (Profanity),18
1178901235996528641_twitter,<user> realiest thing yo white ass ever said,Strong (Profanity),8
1178911310068760576_twitter,<user> one of my black classmates had the gall to teach a teacher the difference between nigga and nigger and basically made it okay for the white kids to say it i wanted no part of that,Strong (Profanity),37
1179095143850356737_twitter,tinted lens is a fucking broken ability,Strong (Profanity),7
1179058024511459328_twitter,we need to keep our queer kids safer building a world where death seems a better option than homosexuality is bullshit you have gay kids that need help send them to gore equal rights for humies lgbtq we can do better,Strong (Profanity),41
1178704304510779392_twitter,when i met my nigga he wasnt clean cut but he was still fine baby this nigga lined himself up the other day and almost got mf raped,Strong (Profanity),28
1179095843929853953_twitter,what a useless bitch <sad>,Strong (Profanity),5
1178738372916985862_twitter,the whole drink water cure all shit is fake i drink at least a gallon a day and have shit skin hair brain,Strong (Profanity),23
1162817977726750721_twitter,that nigga ice give new york niggas a bad rep,Strong (Profanity),10
1185469039671427072_twitter,blake lively is a bad bitch period,Strong (Profanity),7
1179090584771780608_twitter,i fucking hate lean in it puts the whole burden on the women to fix the system and take one for the sisterhood that is wrong <user> hr tech conf,Strong (Profanity),30
1178870724573978625_twitter,<user> these countries will not reveal their methods and capabilities for trump although no doubt the australian pm would be tempted they loathe his shiny white ass but they know he will be gone soon enough with or without their help,Strong (Profanity),41
1179097935436496896_twitter,<user> a fucking hate you,Strong (Profanity),5
1178757394177957889_twitter,can not nobody tell me i ain t a good nigga honestly i am probably too good,Strong (Profanity),17
1178763617606479872_twitter,dude just tried to square up bc we dont have native american costumes man get yo white ass outta here,Strong (Profanity),20
1179080727280967681_twitter,having long ass eyelashes is a fucking curse i get at least one in my eye every damn day,Strong (Profanity),19
1186125821515325445_twitter,<number> years ago vladimir lenin publishes <number> essays stating that kylo ren is a punk bitch,Strong (Profanity),16
1179004578618060800_twitter,i am so tired of corporate america i am only <number> years old and i feel like i have been in this bitch for <number> years,Strong (Profanity),26
1179055796262338560_twitter,to the mans who angrily but lovingly yelled get a helmet you fucking faggot at me yesterday you right and i love you,Strong (Profanity),23
1179050511569428486_twitter,<user> <user> <user> <user> q people do not trust anyone confirmation of a new q authenticity would have to come from potus codemonkey can kiss my white ass,Strong (Profanity),28
1179041708236886016_twitter,dude i fucking hate when i drop my glasses like bitch i need my glasses to find my glasses 😭 😭,Strong (Profanity),21
1179056601078079488_twitter,<user> oh bitch i hate you 😂 😂 😂,Strong (Profanity),9
1178345903821905926_twitter,white people say they have dark humour and then just call you a nigger and laugh it off bc they have black friends,Strong (Profanity),23
1178724674555002880_twitter,lemme tell yall about this hideous ass spaghetti i had yesterday i decided to let me mom boyfriend cook strike one this nigga only know how to make tacos and when he make taco he put spinach and onions in the fucking taco meat no seasoning,Strong (Profanity),46
1178925512233586689_twitter,why my mama just tell me the white men i like look like they say nigger 😭,Strong (Profanity),17
1241877265291644930_twitter,<user> i fucking hate you but i love you,Strong (Profanity),9
1177725810914013185_twitter,lmao i go to retweet greg photo and this nigger got me damn socks on how 😂 😂 😂 🥴 😂 😂 😂 😂,Strong (Profanity),24
1122635337463996418_twitter,without kd gsw would have <number> championship they need that nigga badly,Strong (Profanity),12
1178489668838535169_twitter,mfs called me boujee and told me i talk like a white girl 🙄 sorry your ghetto ass does not know proper english and have zero class,Strong (Profanity),27
1105628542023491584_twitter,fuck your white horse and a carriage,Strong (Profanity),7
1081257496705224704_twitter,cause these niggas pussy and these bitches rookies,Strong (Profanity),8
1179084554331656192_twitter,cause bitch i am the shit,Strong (Profanity),6
1178782407190818821_twitter,nigga wasted they money on 2 k that bih poo,Strong (Profanity),10
8838227_gab,this is what the demonrats do they incite violence and then use it as a platform to take our guns away good thing we are not as stupid as they are and can see through this thinly veiled plot,Strong (Profanity),39
1087128486295359488_twitter,bitch what natural flavour is neon blue,Strong (Profanity),7
1090243084187783168_twitter,strong women that take no shit from garbage dudes in their mentions got the best pussy,Strong (Profanity),16
1165747950733135872_twitter,she wanna meet carti that bitch is a barbie 🦋,Strong (Profanity),10
1178814848689491968_twitter,allison was such a weak bitch just ew,Strong (Profanity),8
1179033048400220160_twitter,<user> thanks bitch,Strong (Profanity),3
11366872_gab,not tame just do not use words like nigger and kike etc disqus lets websites blacklist particular words,Strong (Profanity),18
1179017933458153473_twitter,he asked me if i wanted one and i tried to grab one but then he proceeded to pull it out of my hand well fuck you too,Strong (Profanity),28
1179100302223511552_twitter,my white bitch she snort that white white,Strong (Profanity),8
1086492982147072000_twitter,catch that nigga slipping knock his chest out with that iron,Strong (Profanity),11
1103416474507665410_twitter,i dont know who is getting garrett dick wet but she is a lucky bitch,Strong (Profanity),15
1179054800387760128_twitter,<user> hitler literally killed off <number> <number> of the world population of jews so who the badder bitch,Strong (Profanity),18
1179073367791591424_twitter,you all white ppl can say the n word but get upset if i say something is retarded ok,Strong (Profanity),19
1172273675397206016_twitter,boy i am in colorado smokin california reefer hey the bitch so bad call her ticket cause i really wanna meet her,Strong (Profanity),22
17884744_gab,postmodernism live and let live concept of truth argues that even two opposite and wholly contradictory claims can both be true this is as stupid as saying that black and white are the same color,Strong (Profanity),35
24202866_gab,shapiro being blamed for the mosque shooting can not say i give a fuck since he calls trump a racist every chance he gets as he wants arabs out of israel,Strong (Profanity),31
1179092761255010304_twitter,tarique is a fucking actor 😂,Strong (Profanity),6
1111398650255572995_twitter,these bitchass niggas bashing others for binge watching got should just fuck out of here ugot ayingowakulo bani,Strong (Profanity),18
1178571627400839168_twitter,dam shit sad if your for african american people you are president they look for ways to impeach you but if you are white for illegal immigrants nothing happens america is racist it ll never change were facing extinction they hate us for what they have done to us,Strong (Profanity),49
1179079982406090752_twitter,<user> im screaming i fucking hate you bro 😂,Strong (Profanity),9
1179084312920104960_twitter,i am big for restorative practices but this bitch really thought her white privilege and being a cop was gonna get her off fuck her amber guyger blm,Strong (Profanity),28
1083131130046566402_twitter,karmas a bitch and she aint pretty 😪,Strong (Profanity),8
1179043327422992384_twitter,painting these days ive gotten into using like two or three layers and merging as i finish but i still just alla prima that bitch,Strong (Profanity),25
1179039985175060486_twitter,ima bitch i will admit it,Strong (Profanity),6
1178884127728242688_twitter,ion give a fuck yeah fuck you too,Strong (Profanity),8
1179078713050198016_twitter,you want to know what the villagers think about you they fucking hate you,Strong (Profanity),14
1179104411408375820_twitter,i be so hungry all the time this shit is ghetto,Strong (Profanity),11
1213857382855577601_twitter,this single shit ghetto,Strong (Profanity),4
1178715987119656962_twitter,white professors love using literature with the word nigger,Strong (Profanity),9
1179104365338079237_twitter,<user> you are so stupid guns are hold by the people you should ban the illegal immigrants first will you ban the car because of the drunk driving,Strong (Profanity),28
1246212346890072064_twitter,a guy who ’ been homophobic to me did not just put a picture of flower boy on his story 😭 😭 these boys need to figure their shit out,Strong (Profanity),30
1178889567023222784_twitter,<user> <user> you all know that my white ass can not handle spicey foods,Strong (Profanity),14
1178904684179808256_twitter,u kno what im turning gay fuck boys and men,Strong (Profanity),10
1178810933243711488_twitter,<user> i fucking hate you idiot no blowbys my ass,Strong (Profanity),10
14408681_gab,wtf the russians have given their own shows to george galloway an anti white communist afshin rattansi a gay moslem communist now that fat sack of shit alex salmond rtuk is just as right on as the rest of the british media what so alternative about them anyway,Strong (Profanity),48
1179092448485638144_twitter,<user> mine does not like me to do it in public tbf i am shameless i will absent mindedly swear in front of children whoops my personal best though was when i got called out by a fellow firefighter bill you know this is a fucking firestation right 🤣,Strong (Profanity),49
1179067950428491777_twitter,i wish a nigga would like a kitchen cabinet is an overlooked <number> chainz line,Strong (Profanity),15
1083536408839630848_twitter,lmao janelle threw that rubber duck like it was nothing i love my bitch <user> exon the beach,Strong (Profanity),18
1178725414883205121_twitter,they do not wanna see a young nigga make it,Strong (Profanity),10
1179080211570278400_twitter,<user> <user> <user> <user> those people are dumb norway is less than <percent> the size of the states it like <percent> white and fairly culturally homogenous most of the immigrants come from white christian cultures it would be like trying to base national policy on some statistics about colorado,Strong (Profanity),49
1177588345158950912_twitter,who the fuck calls their sister trailer trash,Strong (Profanity),8
1178941261065015299_twitter,i fucking hate you i hope im clean from this mess as soon as possible or else im gonna drag you down with me,Strong (Profanity),24
1179000983948427265_twitter,why would that lil black girl lie about them white kids cutting her dreads that why they play hella games wid black people already annoying as fuck,Strong (Profanity),27
12477646_gab,if black people do not want non blacks saying nigga or nigger or negro maybe they should stop saying it,Strong (Profanity),20
1178849207567798272_twitter,so in new york if you say illegal alien you will be fined <money> <number> it you are attacked or raped by an illegal alien it a crime to call ice hm kinda fucked up to be an american in new york,Strong (Profanity),42
1178699150247878657_twitter,lol nfl got that nigga the fuck out of here bum ass dirty ass nigga 😂 😂,Strong (Profanity),17
1165638747825856513_twitter,these bitches fuck who win that ’ why i always win the streets took my dawg in turned me into a man,Strong (Profanity),22
1178826128338780160_twitter,oh i fucking hate you cuz you a fucking time wasting motherfucker,Strong (Profanity),12
1122649694574907393_twitter,cause these niggas pussy and i am hard,Strong (Profanity),8
1116725294684155905_twitter,ho keep sayin in the1 dior on my bitch and flood myself in saint laurent ⭐ ️ ⚠️,Strong (Profanity),18
1178853282489524228_twitter,<user> <user> <user> my pasty white ass needs it for real tho heather u and ur hubby should join us next time make it a pftpm posse remote meer up,Strong (Profanity),30
1179103212663693319_twitter,law society investigator curtis smith an old white man wrote in his notes that i tweeted squaw and nigger about <number> times,Strong (Profanity),22
1118464404113297409_twitter,she know she my dawg she said if any bitch try to hurt u i ’ m beating her ass 😭 😭,Strong (Profanity),22
1178665603302858752_twitter,you tell a nigga that we just fucking he hit me with the so when u become my bitch boy what 🙄,Strong (Profanity),22
1178858491378913281_twitter,i will never stop saying nigga ever,Strong (Profanity),7
15086972_gab,should not that be a sales pitch for trumpers i had no idea who he is never heard of him but from the name i d hazard a guess that he likely yellow on the outside and nigger on the inside,Strong (Profanity),41
1177992951974285312_twitter,a customer told me suck a dick you fucking faggot at work bc i could not have access to his account bc he forgot his password 🤣,Strong (Profanity),27
1178094473064177664_twitter,<user> i damn sholl wasn t lining my baby hairs up 😂,Strong (Profanity),12
1178691072303812608_twitter,all i did was wake up and love myself and some group of uneducated white girls are yelling nigger at me through the internet before lunch,Strong (Profanity),26
1109558088988794881_twitter,we once went to freedom city to watch golola moses fight a thailand nigga ssebo was knocked out in <number> secs,Strong (Profanity),21
1178589596231225344_twitter,accidentally bought medium salsa and my white ass can not handle that shit,Strong (Profanity),13
1169985560938799104_twitter,shoot a nigga on his porch and make him fall in his kitchen,Strong (Profanity),13
1173788183693266944_twitter,someone please come claim me 😔 this single shit ghetto,Strong (Profanity),10
1179093997806972933_twitter,i am always a slut for gore content,Strong (Profanity),8
1178863259794849793_twitter,<user> and white people always telling us that it easy to fix papers i fucking hate the process my <number> year old grandma went to mexico for an emergency and now she can not come back and my grandpa is a citizen,Strong (Profanity),42
1179005332619743233_twitter,some nigga got mad at me that i did not respond to his snap last night i woke up to a damn fuck you too i am just wondering do dudes think this works like do they think i am gunna change my mind now idgi,Strong (Profanity),46
1165828296833036288_twitter,my roommate wants chick fil a and we just realized it sunday and this bitch gonna say fuck the mormons,Strong (Profanity),20
1178218090489888768_twitter,if our earth is our mother she a dirty bitch of a mother slavoj zizek,Strong (Profanity),15
1177975934370140161_twitter,i will never say fag or faggot ever again from now on it just poof,Strong (Profanity),15
1160890833463336961_twitter,best bad bitch,Strong (Profanity),3
1185324147418812416_twitter,told her she belong to a rich nigga,Strong (Profanity),8
1179099008981176320_twitter,— not to be a slut this early but i want h*nd <censored> h*lding <censored> —,Strong (Profanity),16
1170522306021666817_twitter,this nigga tom brady finna have <number> rings,Strong (Profanity),8
1178706536123846656_twitter,i do not wanna do ghetto shit with my friends i wanna do rich white girl shit period,Strong (Profanity),18
1188492390442487808_twitter,theres dead silence fuck niggaas,Strong (Profanity),5
1178215008926404608_twitter,<user> some guy retweeted a white couple having sex on a gif saying dont put this white porn shit on my feed so i found exactly the same gif with a black couple and responded saying same no 🤷 ‍ ♀️ someone reported it as abuse and harassment 😂 😂 😂,Strong (Profanity),51
1178744832564453377_twitter,charlton heston i fucking hate you for keeping my family apart from me,Strong (Profanity),13
1179032657797275648_twitter,bro i fucking hate when my classes get done early bc now idk what to do with myself,Strong (Profanity),18
1082195418585489408_twitter,can not be the only one that wants drogon to burn that bitch sansa to cinders but no that would not be all that fun story wise,Strong (Profanity),27
1178334508317380608_twitter,<user> <user> why does lindsey tweet he posts something dumb and then gets dragged,Strong (Profanity),14
1178935990074974208_twitter,like literally what the actual fuck i am so mad at this this meme is stupid having nazi and shit but literally says trans fucking niggers this already giving me blackface vibes like this is crossing the line between being a black person,Strong (Profanity),43
1179092902913495040_twitter,if this bitch calls b*cky <censored> white one more time oomfs pls unfollow im begging,Strong (Profanity),15
1188512258881740800_twitter,harry kane is a fucking fanny if he was foriegn the commentators would be going on about how bad diving is in the game absolute wankers,Strong (Profanity),26
1188025019160584193_twitter,you all rappers talkin bout i got your bitch instagram got your bitch kanye west,Strong (Profanity),15
1083962109745135616_twitter,older niggas be using mad emojis in their texts to describe shit — thinking that shit cool,Strong (Profanity),17
1179063787581607936_twitter,<user> man i thought for sure her white ass was gon walk im glad they got her,Strong (Profanity),17
13922974_gab,it is very easy to criticize white activists if they are doing something stupid like fighting other white activists because they are from a different socialist gang,Strong (Profanity),27
1179104668607291392_twitter,all tea all shade bitch all offense,Strong (Profanity),7
1179091164432986114_twitter,<user> i fucking hate you 😂,Strong (Profanity),6
1178832314882768897_twitter,wait what are we mad the queer eye dudes over i know theyre a bunch of milquetoast safe gay white dudes but honestly yeah i thoughts thats all they are lol annoying but not rage inducing did they do some shit,Strong (Profanity),41
1177702329086283776_twitter,btw this is not meant to deflect from the oppression and violence that my trans comrades face but rather to highlight that all fucking women need to stick up for and listen to each other if someone says your feminism is transphobic racist ableist or classist listen,Strong (Profanity),47
1179097672722141184_twitter,<user> the way my white ass father even knows indians are asian,Strong (Profanity),12
1179055207776489474_twitter,women talking about sex everyone she fake slut bitch men talking about sex everyone wo larka hai kar skta hai wo fuck this double standard ‼,Strong (Profanity),26
1260596284651524097_twitter,lrt is a fucking callout hahahahahhaha has a massive point tho skskskks,Strong (Profanity),12
1179030668098932736_twitter,<user> what part of i am a shitty person with violent anti social tendancies and the emotional development of a carrot equates to the nazi holocaust exactly,Strong (Profanity),27
1178781915505188865_twitter,my cuz told me these beautiful women be eating groceries too i believe him he a nasty lil nigga,Strong (Profanity),19
1179001014021689345_twitter,<user> vincent d onofrio is a fucking actor lol what he got going on that is relatable to us in any way he white has money probably never had a fight in his life never had to hustle piff or crills just to eat or avoiding getting shot,Strong (Profanity),48
1179086984964272128_twitter,time to be hypocritical and get mad at people dear people against lgbtqa hi it me the person who a hypocrite if you cant accept people if they are queer gay lesbian trans etc get out of your own fucking head we are happier being in the lgbtqa community lgbt qclub,Strong (Profanity),51
1111601889429192709_twitter,yas bitch hit that synthesizer and bass,Strong (Profanity),7
1178883925533310978_twitter,<user> im a slut and hoe,Strong (Profanity),6
13603926_gab,you are making me tired because all you are doing is running your mouth take your koran rub it in pig shit and suck my dick you ain t shit never were and never gonna be ever god bless muzzie free america peace out fucker,Strong (Profanity),45
1179070980880261124_twitter,sorry i called the sauce a bitch,Strong (Profanity),7
1178767984493518848_twitter,why you give that pussy to that nigga for the free when you can not call him when you having an emergency meg,Strong (Profanity),23
1178899742769778688_twitter,like basically fuck what you said about how you feel my white ass with zero context of who you really are will tell you how you feel,Strong (Profanity),27
1109212176328392704_twitter,<user> <user> you had me at retarded,Strong (Profanity),7
1179099485512839169_twitter,where all the funny shit at i am tired of reading you all retarded ass rants and passive aggressive comments,Strong (Profanity),20
1179003943466291200_twitter,<user> i used to hate you so much for liking hello kitty 😂 ❤️ now u my bitch,Strong (Profanity),18
