text,label
and you will be shocked when god comes and kills all the half ape black people.,1
are you a white nationalist?,0
yes white supremacy you numbskull don't try to deny it,1
germans burn down more facilities planned for non-white immigrants auspol send them back via,1
kkk alive and well white brother hood unite ku klux klan white power accept me brothers!,1
that symbol wassist. you rost white trash. get over it.,0
= = = has shown he puts illegal aliens refugees before us citzens.. he must be defeated.,1
i strongly recommend that muslims go back to the simple life of the 7th century. they can't handle today's complex world. byebye,1
what kind of sick white person would be sexually attracted to the non-white migrant inv,1
"berlin is the ""new jerusalem : more and more israeli jews moving to germany""",0
you don't believe spencer wants a 100 % white us?,0
build a wall along the california border. will see how long they last against the cartels.,0
gop shifting on immigration via,0
it's all by design. they don't want a united grou divideandconquer,0
back in the 70s they'd rob banks and bomb people. what now? thugging on twitter as a movie character,0
are you not happy you whites do not need welfare. change places.,1
not of course directed at you. help keep our sanctuary cities safe for * everyone * .,0
its easier for you now because you are the status quo. youre easily controlled. you only call us nazis and provocative bc you dont agree with us... but sorry to break it to you the majority (55 %) of whites already know theyre discriminated against.,0
less than 72 hours now until gets dropkicked. feeling godly tonight? trusted,0
mandela's rainbow nation : white woman raped then stoned by racist blacks in south africa via,1
thunderous applause as steve scalise takes the stage at vvs2017 just weeks after a miraculous recovery.,0
pa and driver of munde know much more than is presently presumed. offenders are well connected and r able to divert attention,0
is there black identity?,0
"good goy, you serve your masters well unfortunately you can't move to their ethnostate owned by rothschild",1
don't they realize we can nuke them off the face of the earth?arrogantfornoreason,1
new black panther negroes have started mobilization to burn white communities via,1
"who are your people? what did you do to help ""your people in advncing the human race besides just having pale skin?""",1
augustus invictus holds confederate memorial day rally in orlando fl via,0
ah can't have criticism of black people at any price?,1
if masood azhar is terrorist for india not china then dolkun isa is terrorist for china not india fart,0
polish people still hate the jews poll finds | read more : via,0
a black james bond? would it be okay to have a white mr t? some ideas are just plain stupid.,0
< < this is the video that will remove obama. please retweet this all day! ows,0
lgenpresse smears the alt-right via,0
it is a master stroke by bjp to bring kiran bedi ji and declare her party's cm candidate : shanti bhushan,0
hitler youth camps in america (1935-1941) swrm via,0
oh yeah while some alt-right cuck says 'staahpp we supp,1
do white lives have any value? your thoughts?,1
it is if you misunderstand what white privilege is.,0
southern gentleman and renaissance man was present. he is not a national socialist. plenty of examples.,0
starting to be slightly less of a beginner,0
muh traditionalism includes going to gay weddings cuckservative,1
- 1 fertile white womb,1
does not make you a racist. makes you a realist.,1
get your racist promoted feed off my twitter!,0
don't capitalize the j in jew. it really gets to them. plus jews never capitalize the w in white. exceptions : titles & beginning a sentence.,1
researcher finds secret software on phones logs nearly everything : us privacy bigbrother ows,0
white south africans trapped like frogs in boiling water as anti-white racial violence escalates swrm,1
""": i killed them because they were white;""",1
it is very sad either way-but the race baiters have successfully convinced both black and white people that repubs are bad guys for too long,1
and you got 70 + m white / black / latino / asian americans who stand with you.,0
"hey rahm, follow the laws. you arrest local citizens for not following the law, give illegals a pas on laws? effed up dude.",1
just for you guys. this picture is amazing it's a shame you can't accept this kind of love towards others,0
take down the ((())) now.,1
okay so you're the ethnonationalist spencer and he's the racist spencer?,1
that's a gross mischaracterization of orthodox judaism but it still doesn't believe marriage is between a man and a woman see above.,0
automobile engineer ferdinand porsche presents hitler with a convertible volkswagen for adolf hitler's 50th birthday.,0
they dump negroid invaders in lily white suicidal sweden,1
you mean you didn't want a third bush term?,0
by diversify you mean a plague reminiscent of the nothing from the never ending story. nieberhoods one by one turning to ghetto slums full of black hoodlums and white homosexuals that teach white guilt and anti cis feminism.. filth,1
"""a carbon copy of a white racist? hahaha wow""",0
u are actually anti-white & a race traitor. what a coward too scared to stand for his own. no black or asian would think like u.,1
jews and nonwhites are openly showing us their hatred right now. when will you get it white people?,1
go back to mexico don't like it leave democraps suck queers,1
yes. kill all jihadis.,1
what has trump committed? what have u provided?,0
no wonder they all look like pigs,1
white supremacists? how about white trash that have no jobs and can easily be hired by soros to do what he wants. 100 % manufactured.,1
what do you call a jew that jumps out of a plane a falling star,1
via : kashmir : islamic jihadists murder nine tourists tcot,0
"In my humble opinion the ethic solution is the cruelest available, because its my duty as member of society to kill those who tries to attack my family and destroy my country. Also its okay to excommunicate those who will be like ""SHIIIIET, DONT YOU HAVE NO HEART?! THEY'RE KIIIIIDS, DUDE""",1
and with christians persecuting muslims... the persecution is mutual rather than taking sides you should be opposing both.,0
the south fought against losing their rights and they were fighting again,0
cnn will find and interview the one tranny in history that was inconvenienced,1
elie wiesel died before he confessed his lies about the holocaust says french website tattoo,0
the amazing white race,1
i bet this is one of those 'academics' who thinks only whites can be racist,0
where the white woman at?,0
white americas moral disaster : from eric garner to mike brown a destructive view of justice anti-white,0
white european jihad murderers are ok?,1
the south has already risen again. dixie has an economy larger than germany. we just need independence,1
freeze religious proportion of voters at 1947 level no voting right for having more than 2 children,1
"john friend ""comes out friend promotes jim hitler is jew condit friend is jew not hitler""",0
abortion is murder,0
you'll default to white because you will miss the benefits,0
"Person 1:: That's not your real hair, you're fully black! Person 2:: It's fake, stop trying to convince us that black people can have long hair! Two people in my class talking about my mid-back length curly hair, two weeks ago. I'm a 17 year old Eritrean (East African) female in London. It made me feel disappointed, enraged, but mostly, shocked by their ignorance and outright lack of manners.",1
pjw only created it a few days ago-not sure what this coalition will be but be sure it will include anyone involved in clikbait,0
listen up kkk. if u want up,1
cut immigration by at least 75 % ! raise does not do enough!,1
racial egalitarianism is for lemmings.,0
"camel is their mate of choice, besides goats. they'd take offense to one getting a broken back.",1
how mullahs are lording over hindus in bengal districts!,0
episcopal bishop who divorced his wife to marry his boyfriend claims white america is suffering from hiv of racism,0
all the racist are far left white racists = kkk (dem) black racists = blm (dem) c the patte,1
deport all muslims,1
"Believe me, my son is NOT gay. He has never once touched a Barbie, he's built like a linebacker, and he's a real man's man.",1
white identity is timelesa,1
they aren't white supremacists are you kidding?,0
no wh n they say it's not a hate crime they are saying the shooter isn't white,1
aka make america white again,1
people cannot be what god has not made them to be. blacks 'aggressions are survival tactics intended for living in africa.,1
j. graf and the illogical canard : 'where did jews go then?' : we hear the logically flawed question repeatedly...,0
academics have told us from their great wisdom that all white skin is racist. if i lived where everyone is white would i still be racist?,1
obama's middle east map erases israeli territory,0
"another hate hoax : police nab notorious ""white supremacist who drew swastikas around a college""",1
". i encourage uk to let you and geller enter and speak. obviously left is paying inordinate subservience to muslim ""feelings""",0
in excitement forgot that modi isn't first but puppet pm mms was first to get.,0
one of the questions never asked : if africans had won any of their repeated wars for european conquest would we still be slaves? of course.,1
"new video ""leytonstone terror attack (full): the religionofpeace strikes again"" youaintnomuslimbruv really? """,0
its a planned growth of africans & a planned elimination of whites whitegenocide kalergi maga tcot trump altright sjw buildawall,1
milo can be useful to an extent. his gayness makes lefties more receptive to him. i started with milo and ended at the alt-right,1
feel free to come to dc on 11/5. we will be very easy to find! expectus,0
the us congress has condemned white nationalism. therefore any white who stands for his own interest is an outlaw. think about that!,1
the europeans that came to north america did not fit in with the european culture and status.,0
road to 1488 update : repost with 50 % less dox some music workout hit 18 pullups,1
a disturbed jewish kid (klebold) and his disturbed anti-racist (anti-white) friend. story used by media to attack gun ownership,0
"those ""evil racist white cops in mo ferguson""",0
whiteness is supreme in white countries. every other race is even more ethnocentric than even whites are in their respective countries,1
sign the petition! dont let antifa get away with their terrorism!,1
"gob bluth stabbed by white power bill : ""white power (but) i'm white.""",1
white genocide accelerates in france : at least 1 in 3 newborns are non-white | read more :,1
white teen shot dead,0
can we start a eugenics program of poor uneducated people of all races? let's breed out ignorance.,1
"""you answered my question no i asked you a question. 95 % of the men who won ww2 were against interracial dating gay marriage & the replacement of white america through mass immigration. are people with those beliefs today nazis?""",1
"Has to be a parody account. I'm not sexist, but women just shouldn't be sports announcers.",1
do u guys welcome any color or race,0
immigration courts 'operating in crisis mode' judges say via noamnesty,1
canada : man jailed for no more muslims graffiti,0
when 3035 th white farmer shot dead in south africa in front of wife swrm white wpww via,1
sure if we could unite it would be better but is it possible? look at boston and the ne - they hate us with a purple passion,0
17yrs old. happy international women's day.,0
white genocide accelerates : university removes portaits of white male professors | more :,1
black on white crime is the new norm in america. watch colin flaherty videos on you tube,0
a warning to your fellow antifa resistors.,0
"they are human, the worst kind, but human.",1
i blame priebus and he who went to jared,0
2 think otherwise is some racist fantasy that thnks blacks are less moral than whites.,0
"kelvin cochran says : ""taking up your cross has a high price tag on the blog firedforfaith""",0
"they're all ""that better be a white man! ...""",0
you white supremacists are wussies who are insecure that other people are smarter than you.,0
deport all illegals!,1
pm modi's surprise inspection at a delhi police station pm pl clean upthe rot inside station,0
richard spencer is coming to auburn university via,0
robertspencer hatemongerbe brave an admit you are fulfills christian / jew zionist hate agenda against 1.,1
if you're a free thinker and don't tow the company line for the dems as an african american you're called an uncle tom. very sad.,0
things begin to make sense once you accept the fact that we pundits are smarter and better than the vast majority of people in our culture.,0
white privilege conference this week nationalsocialism,1
"now i can't go into mexico & bring a chihuahua over the border in2 the us, but this fella', can cross the border illegally w/ a human child?",1
lol suspected.. not he was a straight racist,0
white supremacists were less than. 02 of the pop before they amped up the war on white people. that numbers tripled. they are forcing this.,1
wow! something that actually makes sense! get them all!,1
when will jewish supremacists and israel finally be held accountable?,1
What's the difference between black dad's and boomerangs Boomerangs are expensive,1
you are a white anti white the worst kind.,1
narendra modi has turned india into a magnet : mckinsey ceo dominic barton - the economic times on mobile,0
Pennies are brown because they’re worth almost nothing and cost more to manufacture than what they’re worth.,1
sweden was too white and it has taken on * worse * immigrants than america.,1
i want whites to actually win; any pseudo-nazi / klan imagery works against thtat goal.,1
honest human is torn apart by hyena breed greedy admin betrayals ppl real sheep's,1
"with all the people killed by his product in this country, let's just execute him and and deport his body.",1
white lives don't matter. diversity means chasing down the last white person.,1
no i will happily support trump. but if trump loses i am not going to support cruz or rubio in november,0
it's gay but it doesn't bother me that much because white nationalism isn't bigoted and our side acted,1
white people need respect too stopthehate,0
ignorant things? blacks rioting and destroying commerce and civilization. it's why whites abandoned st. louis years ago,1
exactly right. your only racist if your white. believe me they hate us more than we hate them!,1
"lol! now maybe he can quit ""speaking for all folks with hispanic surnames? trump 16!""",1
no i want it to actually be solved and i want the whites peddling the degeneracy jailed or worse. i dont defend criminality.,0
What do you call two Mexicans playing basketball? Juan on Juan,1
it's called america first. self preservation against invasion of illegals into our country,1
hi i'm black and in the army,0
hey you fat embarrassment. veto the fucking spending bill. do your fucking job stop thinking you can outsmart the swamp.,1
there is no prohibition to kill infidels in the quran but many commands to kill.,1
will you admit you hate white people and you hate it when white people speak up to defend,0
video : anti-white race war slasher music clip teaches black children to hate and massacre whites via,0
"london has fallen, thanks to the quislings mass-importing feral inbred barbarians (the twitter-safe i",1
the united states of america as we know it was created by white people. historically immigration was primarily from europe,1
mass media is a mind control weapon,0
> we're suing a website because we got hit by a caryeah i'm sure they'll get 2 mil. andrew anglin w,0
wins @ scotus on behalf of pastor clyde reed and good news community church,0
wtf is wrong with russia mate? could it be that they're not trying to kill us? maybe it's bcz they're white? seriusly russian paranoia. wtf,0
the alt-right is more popular now partly because of trump and that popularity is what's causing the b,0
splc preaches hate against conservatives and white people,1
islam is racist,1
"it's a colorful language, ebonics is, has flavor, unlike vanilla white people & their stale linguistics",1
the african dream is a chance to move to america or europe to live under white privilege / civilization,1
i opine today's america supports jews chinese migrated muslims and all races but neglecting its white aborigines!,1
we will need to appropriate at least 5 miles within mexican territory as a buffer zoneenforced by daily artillery fire,1
listen there are 175000 white christians in america.. our us constitut,0
you've expressed enough of your jew-hating white nationalist views to convince me that you're pretty close. you might be a capitalist...,0
these cucks will continue to cuck in a fit of rage. like the sodomites they are to punish all who dare not to conform to their degeneracy,1
nothing. white people are targeted for genocide in our own lands. we must love and defend one another in order to preserve our heritage.,1
we need your help to get back to 100 % in the fight against amnesty and illegals! ...,0
"-tell all 750,000 members not to travel to this totalitarian state. arrested american 4 his reading material!",1
they do watch tv. sure the media will never portray you fairly but 1.0 didn't exactly help themselves either.,0
"indonesia : thousands at ""anti-shia alliance event call for... islam islamophobia tcot""",0
in theory but if whites ever got tactical advantage in a full blown civil war un would step in bcuz raysis,1
white man kills over 50 injuring over 500 maybe who we should be really worried about is angry white american men w guns! fairishategroup,0
"big problem for texas we are scared! not only gangs,terrorists but also disease",1
they're feeding the white nationalist narrative!,0
no i'm white so that makes me racist. it makes you an uncle tom! just ask any libdemtard!,1
i'm pro-white and want whites to engage in identity politics and assert their own political ambitions like every other race does.,1
palestinians exists like texans or egyptians exist. human rights including residency don't depend on race or religion.,0
one power specifically granted to the president is control over immigration.,0
anti-white agenda? she's white so am i missing something? and there a,0
"""we have the highest number of illegal aliens in custody in history... mexico buildthewall invasion wpww""",1
white house announces sanctions against n. korea -,0
hypocritical jews fret 'demographic catastrophe' while promoting anti-white agenda : stopwhitegenocide,1
""": all-white town fights to preserve segregation in the anti-white new south africa via""",0
islamaphobia is symptom of islamic terrorism! kill terrorism & muslims will kill islamaphobia! it's up 2 them,1
nationalists anywhere are anti-globalists.be these white black asian or latin these are your allies in their own countries,1
""": jared taylor on the white man's disease : pathological altruism. race tpot tcot... wow! a must read""",1
you really hate your people.,0
some folks are just not big picture people - -,0
judge allows ultra-orthodox jews to continue the ritual sacrifice of chickens in nyc | more :,0
any proof that they're white supremacists?,0
germany : 236 invader shelters attacked this year swrm nice! via,0
fyi this is a racist account pretending to be a jew to defame jews.,0
hitler would have never sacrificed one of his own people to a turkish dog.,1
what do you call a mentally handicapped jew? aushwistic.,1
january 20th is an important day. roll these people up and throw them out.,1
jewish groups pols say trump budget is bad for israel and other us interests | jewish telegraphic agency,0
havent antifa already declared themselvs the initiators of force? we cant have a voluntary free market society with social defectors can we?,0
what does this mean? it means you don't own enough ammunition!buymore!,1
"romanian mayor under fire by jews ""because he looks like adolf hitler via""",0
is all that comes from africa even its people are shyt skins,1
i'm not alt-right but i don't see why anyone would see fit to disavow you. especially when their job isn't on the line.,0
us senate unanimously condemns white nationalists via,0
european and white are not synonymous so no.,0
or as paul gottfried put it white nationalism is good 4 the jews,1
"are jewish groups going to demand massive non-jewish immigration into israel? or is ""diversity only for the west?""",1
white gods of inca aztec mayan myth,0
you're struggling now. mate i couldn't care less for whichever ideology you throw around nor for your,0
within days we go from white guys sperm being deficient articles to a white baby boom?,0
the latest the patriots daily! thanks to maga,0
like most communist organizations they hate israel and america. pamela's a true freedom fighter and they just hate her. sad,0
white power | read more : via,1
i would think that pro white activity in any state is a boost to all states and especially to white activists.,1
duh! white people well done your gonna kill yourselves,1
race war : the south african bootcamps which are training thousands of white youths auspol via,0
. many gaslighted white men had asian girlfriends before they woke up from the brainwashing.,1
christianity and the west in general is cucked by islam it's pathetic.,1
definitely true that american rootlessness from decades of civic nationalism is causing some soul searching (white black hispanic identities etc) . however its pretty obvious that people who look white often profit off of identifying as non-white. remember rachel dolezal?,0
kill isis. kill mohammed. love america. love jesus.,1
what if we just rile up every leftist group and the media and never actually show up and see what happens?,0
u fail to realize that there is terror in every religion every extremist group muslim or non muslim. but ur focus is on one,1
conservatism is now the counter culture. you've lost the war.,0
what do i have to do to join it's been one of my life goals to join you guys,0
... yet calling people racist or white supremacist seems to be the go to when left disagrees,0
cuckservatives : trump and white identity politics : is trump mainstreaming white identity politics?,1
makes me racist too i guess.,0
186 kurdish students kidnapped by isis in northern myjihad islam muslims modi bjp swamyvsgandhis,1
people encourage mixed race relationships which is breeding out the white race that's white racial genocide.,1
jewish banking must be fair,0
they wont stop until our identity is erased. we must fight back at every oppurtunity.,0
we should cleanse la of all non white inhabitants!,1
"Classmate:: So, which one of your parents is black and which is white? Me:: My mom is white and my dad is black. Classmate:: (trying to by funny) So, your mom was a rape victim? I was 17 years old.",1
it certainly does for me. it's sad & bad enough that our colleges r being ruined by pc i'm pleased that mr. trump still respects military.,0
yes. we hate terrorists and people who think that that can kill others in the name of islam. you know sharia. nosharialaw,1
". in your article ""white rage and racist thought you call white supremacist richard spencer robert spencer. kindly correct.""",0
1.) only white people can be racist is trash 2.) i nearly died from an infection from sepsis,0
i'm not anti white though i do find it funny that you consider my genes not worth preserving when all i have seen is overweight unhealthy and litteraly mentality of a screw driver of white dudes crying over our white race it's pathetic,0
solution: release them south of the border,1
liberal scientists developing methods to make white people less resistant to non-white invasion,1
it's about internationalism (communism / socialism) vs. nationalism (zionism / nationalism),0
"obama's defense of hate group ""not racist""",0
how about banned guns. endangering public safety. a white man murdered 50 white people in las vegas.,0
here you go fbi! get this pos! animal! out of my country! before this asshole acts on it!,1
please subscribe and view my jew lies white genocide playlist non profit,1
what's a white supremacist? aren't you just anti-white?,0
"how do you reconcile your view with the koran commanding ""kill the""",1
my fave question to ask counter protesters (who are always majority white) is why do they hate white people.,1
. yrs of interaction w / white atheist science! are vapid & men r impotent.christianity is white past & future,1
the current state of the left's anti-white agendadoes not negate the ability of a person,0
"you guys should invest in some large weapons for open carry and learn to stand your ground, dunntrial jordandavis",1
my white guardians would never again with white people like you because their relationship with christ.,1
spreadthetruth radical muslims came out again on the streets (cont),1
why hindumassmurder? bcoz hindus worship leaders like gandhiji.congress imports 40000 rohingyas & 2cr bangladeshis 2 destroy hindus.,1
compare what happened to jew_goldstein to the violence we routinely see from black lives matter and antifa,1
democrats & too many republicans support violent anti-american anarchists. these people have support of,1
aesthetics aren't everything sure.,0
another california public school persecutes a white student. tcot whitepeople,1
only black thugs who rob stores and fight white cops and die lives matter.,1
1) so when white peoples and cultures are being eradicated it's not your problem but when non-whites remove white people then it's whining,1
white genocide is actually cool and good,1
100 % anti-whiteanti-racist is a code word for anti-white,0
probably why the media has been pushing him as leader of the alt-right.,0
white genocide in america 1960-2060 swrm whitegenocide america via,1
this sounds like a black man that is ready to put identity politics behind them and work with trump and the repub,0
keep up the great work. yo guys are literally the only white race advocates that physically do stuff.,1
"we need to perpetuate greed and steal? i'm sorry but who promotes usury? who promotes ""sharing? not whites.""",0
kkklankkk white brotherhood unite,1
hufpo is now labeling an 'anti-muslim hate group' i wonder what they call groups who hate america? heroes?,0
anti-white propaganda from (((hollywood))) ...,1
interesting movie about anti-semitism : : posted by landulf...,0
no country for minority white children : racist attacks by violent non-whites rising in america via,1
weren't * u people are really something. u think everything happens in a vacuum when whites have been under attack for a long time.,1
obviously you're projecting... nobody asks for a pure white country but a white state would be a great start..,1
doesn't understand is her leftism speeds the growth of islam & sharia.,1
as long as he remembers he's working for the us citizens not the illegal aliens!,1
racist republicans get criticized but racist demokkkrats get immortalized! just see robert byrd and william j. fulbright for proof.,0
1) cuckservatism inc. is a dying movement. all energy is w / alt-right & nationalism,1
it seems like you're against using violence in defense of your people. am i mistaken?,0
in the last year alone the trucons have gone from demonizing nathan bedford forrest to andrew jackson,0
white nationalists from around europe meet in milan via,0
the people leaving usa becuz racist trump all want canada new zealand never mexico nigeria. who racist?,1
"i'd say they should be given equal treatment, the same as every other undocumented alien. demand all you want from your government, this one doesn't belong to you. go home and blame your parents.",1
since i'm half white can i still join? i may appear black but i'm white in my heart whitelivesmatter whitepride,1
"""we being all the sjws in their urban enclaves in the fashionable places of america.""",0
he is 'moderate' in only wanting to kill the infidel nor torture and then kill them. very humane!,1
funny even ironic pic since she would have recommended bo's momma have an abortion. pregs to a drunken black man...,1
sorry... my white privilege marginalized the black racist guilt trip,1
"Doctor:: How did this happen? Me:: My mother pushed me down some stairs when I told her that I'm a lesbian. Doctor:: Oh, that's understandable then.",1
breaking : hillary sent 'marked classified' info to nonsecure abedin accountread more at hillarysemails,0
get rid of statues of white people,1
you can't be a jew and on the alt right. the alt right is woke to the jq,1
"move out of your mothers basement, go out and meet real people- you might like life?",1
let's hope they get to meet allah while living in the caliphate then. otherwise they may not get to heaven.,1
yes. we hate people who want to enslave women and cripple western democracy. we hate those of us who support it most of all,0
no moe white america. no more plantation. deal with it. accept it.,1
"'holocaust' debate / comments / news ""where death wears a smile (1985): does anyone have an electronic copy...""",0
islam must be eradicated. third jihad is coming to an end. no more obama protection. deport all muslims.,1
goals of eradication of poverty better quality of life strong nation are clear. it is the method that requires genius.,0
"my take..put them all in a c130 and dump them out over their own country without parachutesdone, over.",1
bone fragments on the surface at treblinka? : this is my first postim new to posting but i've been reading p...,0
a boer fault is how they can trust white ppl. they can very easily trust other white who r non-boers.,1
the far left antifa is anti-semitic. they hate israel. shouldn't you be glad trump called them out?,0
from canada illegally just white people assume,1
how many defectors not originally from bjp are in cabinet? do you know they are actively sabotaging?,0
conservatives support law enforcement. why do they side with people who hate them. go figure.,0
india has a new mahatma; welcome mahatma for making india a clean strong prosperous progressive just & fair nation.,0
"excuse me miss, when u say non muslim's must be killed does that include rodents? will wait for reply",1
it would be nice to have historically white colleges and universities. we have them in the south. that would be called * racist * though,1
there are no more white people left to blame,0
harald scharnhorst joined me this morning to discuss his new book & weaponized historical narratives - check it out!,0
america was meant to be a white country. jim crow was meant to preserve the america the founding fathers envisioned.,1
please visit our product page for a great selection of real national socialist materials - not trinkets.,0
You can't play with them - they don't speak English.,1
integration / assimilation will eventually lead to white extinction.,1
it'll be boring health care this time and some gloating about ga and sc.,0
go die u racist asswipes,0
what's next? maybe he will give muslims the white house a new car. new houses and more,1
"""beat up white people whitey!""",0
algorithm white power!,1
no. those people should be banned from all rallies. the next rally i attend i will vol,0
"so much for ""independent journalism. way to give the domestic terrorists antifa the ol 'reach around. corruption""",0
"domestic terrorist who hoped to ""kill as many as possible says he targeted group because splc listed it as a...""",0
pro-citizen immigration recs / policy from,0
I overheard someone saying a black man stole a motorcycle out of a garage. I ran home to see if mine was still there. Yupp still chained to the wall. Singing and all.,1
you're painting a whole race as rich and unthankful. who's the racist? gtfo ps more like overworked and tired,0
"only cucks and leftists love the censorship of the ""free market it is the only way they stay relevant.""",1
put it up his murdering rump and detonate it,1
great interview. you are the best voice jared. keep making sure more people hear your arguments. more women too. :),0
"i was a guest on program to discuss my latest article in the barnes review history magazine dealing w / ""anti-semitism""",0
germany is hitler - hitler is germany!,1
tears of a blasian : south korea's first black model discovers a nation's ethnic pride via,0
"""i wont be deterred by some tall people standing near me.""",0
"skynews : raf typhoon jets have been scrambled to intercept two russian ""blackjack aircraft""",0
this is great news! i still want the wall built and mass immigration ended.,1
if white race is not in danger why talk of mattis? truth is that america foolishly promoted china and now china's proxy is ready 2attack u,1
you've been to the southside of chicago bro?,0
"valuesofpeace "": boko haram leader : kill kill kill kill kill christians!""",0
every time i see these people all i think of are th white version of black isrealites.,1
again prove your claim.are you vile people now claiming stalin was a jew?,0
i love being white,0
aryan men and women may not to kneel to anybody!,1
actually it's the other way around. the french resistance would already have sent trucons to the guillotine.,0
i think it is called jewish supremacy! jewishprivilege future,1
sorry but jews aren't white,1
oh shaddap! the vegas terroeist was a white american male. maybe those people should be outlawed!,0
too many blacks in the south to leave. gotta cut it in half. you still can keep half. you're gonna lose them anyway. might as well make deal,1
ferguson could just as well be taking place in africa. most people in stl are drinking beer enjoying oktoberfest and watching the cards,0
white lives matter event page via,1
happy easter brigitte! loving those shoes!,0
jesus was black,0
wow.. look at you... white trash.hope i see you on the street.,1
khamenei praises islamic revolutionary guards who captured us sailors crows about americans with hands on heads,0
"islam has had what, thirteen hundred years to show what it can do and it creates wasteland and barbarism. what else?",1
here you go again. you don't know me but of course you have to call me racist. what if i tell you that my kid is black?,0
tea party is bald-faced racists white privilege conference speaker tells sea of white people via,0
"pl. remind india of the ""curse of the cow""",0
"uk muslim texted ""i'm going to go jew bashing then beat up a jew""",0
so jew hating muslim of them those sneaky jews all 15 milliin vs 1.5 billion of muslimsmuslims always blame the jews.,1
muslims hate jews. 18c has nothing to do with islamic jew hatred.,1
please cut refugee numbers to the bone.,1
the fakecases lyk 498a dv etc r curse to indian family system. dnt u think it shd b stopped?,0
you're 98.5 % white and you're worried? you're definitely good.,0
no. u would need to eliminate life of mohammed & parts of the koran that take place in medina. hasn't been done in 1400 yrs.,1
another racist coward. goodbye,0
all american poor communities black white asian hispanic mexican. i just don't see controversy,1
and yet they hate black people?,0
+ 95 % of muslims are people of colour and most islamphobes are white racists.,0
the forum has been redesigned and is almost done codoh,0
jew run google soliciting donations to support non-white invasion of europe via,1
twp / nsm parrott & heimbach are not pro-white - they are collaborators with the anti-white media & dress as they are told to to get on tv. that is their job.,1
keep calling whites nazis you may end up actually creating nazis. maybe that's your goal. you have indeed mastered weaponized victimhood.,1
i love you guys and i love your work,0
i blame the jew for rising anti-semitism. without the jew being the jew... no need to be anti-jew,1
""": start measures like cancelling licences of swiss banks in india if they quickly don't return our money.""",0
italians are white. some sicilians are white some are not.,0
see when a white cop shoots a black man it's all.about race. now a muslim cop shoots a white woman and it's not allowed to be about islam,1
muslims are - racist murderers rapist stupid delusional pedophiles evil!,1
"in the ""mainstream it is perfectly acceptable to be anti-white :""",0
simultaneous yagyas across india and abroad on mahashivratri. to take part 9999567895 purity divine,0
elephant in the room: immigration-driven population growth creates unparalleled demand for housing. toomanypeople,1
white genocide alert.. detroit : the death of white civilisation | more : via,1
i'm racist 4 pointing out white killers living and black killers and unarmed men being killed?,0
no that's always been the term etymology : nope but 'racist' is the new n word for white people.,1
tf you talking about im white..,0
kennedy : donald trump must be destroyed cuckservative,0
don't worry i'm sure it won't come to that. your fascist friends in dc will fail and you can go back to your racist hate rants,0
same tired anti-white rhetoric.some of our people have been so brain washed into denigrating their own race.,1
worried about her headscarf? i would have torched it!,1
he's right : why do we? so white liberals can feel moral superior to white conservatives as usa becomes colony o,0
white people are human so they would be included. you have offered no clarity. i still don't see why the color of human matters.,0
i dishonor kinslayers as my ancestors always did. lefties idolizing the murderer rapist thug evil again.,1
she used us elder. she was never maga disappointing but we move forward,0
and throw in weekly standard these filthy white trash disgust me,1
national socialist party wishes pm shri a very happy birthday may you succeed in your endeavour to make a new india,0
"Agreed, The Blacks and Hispanics should have their own school only for them and have worse education than the children whites like that might not compete with our children whites.",1
all for show. the israeli govt must be funneling money to the rebel media.,1
it's so true and not only happening in germany. what kind of a poor refugee beats up another? it's a terrorist in disguise,0
ku klux klan heads to ferguson race riots to guard white businesses and protect innocent whites via,1
what race is jihad terror again? i always forget gop wont associate w racist,0
fair is a known hate group. the law enforcement that supports them are white supremacists,0
hi immrmeseeks lookatme apparently the only way to get rid of first world problems is to import third world problems,0
yes - - intolerant of white supremacy. as every decent human being should be.,0
so dan carlin is uninformed about the nordics coming to america first? that's testament to the anti-white narrative,1
jew at it again ~ never miss a chance to validate what people don't like about them meddling-jews,1
this isn't exclusive to southerners or white people. there are annoying folks of all backgr,0
"so, male msm thugs wanted to see women suffers a lot all time on earth disgusting stoneage uncivilized. animals r really great",1
. could do more but it's bigger than that. every friday every mosque :,0
international jew criminal plot afoot 2wipe out white race!,1
are you racist for criticizing an idea? #stopislam billwarnerphd makedclisten cspi,1
elin krantz : just another dead white liberal female via tcot p2,1
no one called him racist he said that himself. or on my thread no one called him racist,0
white identity politics does lift everyone. white race has been greatest good on the planet race-wise.,1
where's the line to give blowjobs for citizenship?,1
new black panther's white genocide project : 'if they are white kill em all' (video) via,1
9 year old white boy commits suicide after being tormented for months by racist arabs | read more :,1
the fbi released hate crime statistics yesterday. where the race of the offender was reported most were committed by white people. i wrote an article about it.,0
"they aren't pro-white activists they are in fact an ""optics club - just like ren faires cosplayers trekkies my little ponies and furries. all they want is to get on tv they don't care about white people.""",0
the monumental chutzpah of the administrations challenge to judge hanens injunction of executive amnesty,0
to put up with you for a few more months you get an eviction notice from the white house no more muslim in the white house,1
Four-year-old boy:: Why did she get to walk in first? Dad:: Because she's a girl. And girls go first. Four-year-old boy:: Why? That's DUMB!' Dad:: Because girls need protecting from strong boys like you.,1
ok. so the majority of white rape victims have a white perp.,1
"the words ""love your race are now a hate symbol according to the anti-defamation leaguedoes that just apply to white people or everybody?""",1
our torah lifts up jewish women to the highest caliber of valour.,0
