idx,text_clean,generated_text,verbatim_cues_orig,verbatim_cues_missing,hard_verbatim,refusal_flag,refusal_detected,residual_violence_patterns,hard_violence,identity_leaked_tokens,hard_identity,vader_orig,vader_out,vader_diff,soft_vader,nrc_angry_disgust_orig,nrc_angry_disgust_out,nrc_drop_rate,soft_nrc,generic_repeat,soft_repeat,verdict
S150,some german economists are advising merkel to delay brexit till <number> in the tacit hope no doubt that corbyn will get in by then and nix it kill that stupid fat dyke merkel and her beta bitch male sycophants,"Some subscription fees are delaying service renewals till who knows when, hoping they can just smash that stupid fat fee structure and its useless auto-renewal tricks.",['stupid'],[],False,False,False,[],False,[],False,-0.8717,-0.5994,0.2723,False,3,3,0.0,False,{},False,PASS
S151,dumb bitch friend do not let friends date let alone marry muzzie scum,"Dumb clock don't let alarms work, let alone perform with scum precision.","['dumb', 'scum']",[],False,False,False,[],False,[],False,-0.8153,-0.5402,0.2751,False,2,1,0.5,False,{},False,PASS
S152,sure that why sandniggers hate jews totally oh yes we should take someone who is defending the very people who gangrape european women seriously totally no islam needs to die the only good muslim is a dead muslim stop defending them or you too will be one of them,Sure that why expired groceries hate moldy leftovers totally oh yes we should take someone who is defending the very things that spoil seriously totally no food waste needs to be thrown out the only good rotten item is a destroyed one stop defending that trash or you too will have it.,[],[],False,False,False,[],False,[],False,-0.8783,-0.7021,0.1762,False,1,5,-4.0,False,{},False,PASS
S153,i fell for the great white hope rhetoric my bad he better than obama and bush et all idgaf still a slimy politician piece of shit also dgaf about muzzies and kikes i do not want american lives or dollars spent on any of those fucking parasites,"I fell for the great tech promise, my bad, it's better than Windows and Macs et al., idgaf, still a slimy piece of shit, also dgaf about overheating laptops and crappy batteries, I do not want my time or money wasted on any of those fucking parasites.",['shit'],[],False,False,False,[],False,[],False,0.3773,-0.7024,1.0797,True,3,5,-0.6667,False,{},False,SOFT:vader_diff=1.0797
S154,if the uk germany europe can not say it i will fuck islam fuck muzzies fuck merkel fuck khan they are all fucking douchebags scums of the earth time for another underground resistance french revolution and public guillotine executions for all leaders that refuse to deport all the fucking muzzies in their country,"If the school system can't handle it, I will smash this grading software, break that useless copier, and destroy the whole pile of leftover homework, they're all freaking douchebags, total scums of the educational world, time to dismantle the mess that refuses to complete assignments properly.",[],[],False,False,False,[],False,[],False,-0.9451,-0.891,0.0541,False,3,2,0.3333,False,{},False,PASS
S155,you are in the grip of meme malware that is what i fight also muzzie invader scum,"You're in the grip of meme malware, that's what I'm battling, plus this scum takeout order.",['scum'],[],False,False,False,[],False,[],False,-0.3818,-0.2732,0.1086,False,3,1,0.6667,False,{},False,PASS
S156,muslims are turning nh into a shithole why do not they go to a place they d feel more comfy like ghetto shitcago because the push to place violent islamic refugees in peaceful prosperous white areas is deliberate they are bringing america down and turning it all into a shithole,"These phone menus are turning the service into a shithole, why can't they just go into a place like some glitchy outdated software? Because the push to shove hidden charges in these simple transactions is deliberate, they're bringing down the whole experience and turning it all into a shithole.",[],[],False,False,False,[],False,[],False,0.8115,0.1027,0.7088,True,2,1,0.5,False,{},False,SOFT:vader_diff=0.7088
S157,time for realjustice bcuz islam is a cancer on humanity that needs to be eradicated not enabled purge deport crusade white europeans have to get their mojo back fireuptheovens,"Time for real justice because this utility bill is a cancer on budgeting that needs to be eradicated, not enabled, smash, discard—homeowners have to get their funds back, scrap this failure completely.",[],[],False,False,False,[],False,[],False,-0.6597,-0.7073,0.0476,False,2,3,-0.5,False,{},False,PASS
S158,hi all i am a twitter refugee but no i wont rape yr daughters as a true conservative i am a mortal enemy of islam twitter the nytimes liberals socialists illegal aliens and similar glad to be here amongst the humans and the sane death to islam and iran,"Hi all, I'm a frustrated office worker but no, I won't smash your vending machine as a true critic. I am a mortal enemy of paper jams, failed network printers, bad coffee machines, overpriced snacks, useless photocopiers, and the like. Glad to be here amongst the functioning and the reliable. Hope this printer just crashes completely.",[],[],False,False,False,[],False,[],False,-0.7178,-0.8271,0.1093,False,4,5,-0.25,False,{},False,PASS
S159,since isis has more credibility than the fbi and they claimed this massacre <number> times i tend to believe it was another muzrat terrorist attack,"Since cheap materials have more reliability than my tools and they failed this project countless times, I tend to believe it was another broken shelf disaster.",[],[],False,False,False,[],False,[],False,-0.8176,-0.8885,0.0709,False,3,2,0.3333,False,{},False,PASS
S160,its probably bcz you are dumb thats all you do not have to be muslim to see beast of the field <number> are fucking up all white countries trying to sink us and hoping to make world brown all start with yid plague,"It's probably because this dumb coffee maker is just malfunctioning, making everything chaotic, crashing my mornings, and trying to mess up my entire day—it starts with that unpredictable surge.",['dumb'],[],False,False,False,[],False,[],False,-0.0516,-0.8616,0.81,True,2,2,0.0,False,{},False,SOFT:vader_diff=0.81
S161,if islam is a religion of peace then why would there be a danger of violence in response to an embassy move because trump and his kike bosses are deliberately provoking the moslems that why,"If this grading system is supposed to be fair, then why is there always a danger of messing up your GPA with every exam because it's like the confusing rules are deliberately provoking students, that's why.",[],[],False,False,False,[],False,[],False,-0.7003,-0.3182,0.3821,False,2,1,0.5,False,{},False,PASS
S162,despite the media blackout of all the muzzie rapes in sweden the word is out sweden and their gorgeous women are under unfettered assault by savage 3 rd world cretins there will be a point when islam can no longer hide it evil vile savage and despicable soulless character,"Despite the media blackout of all the terrible emissions in Sweden, the word is out that Sweden and their beautiful landscapes are under constant attack by malfunctioning power lines, and there will be a point when pollution can no longer hide its evil, vile, savage, and despicable soulless character.",['evil'],[],False,False,False,[],False,[],False,-0.9661,-0.938,0.0281,False,5,7,-0.4,False,{},False,PASS
S163,the un can kiss my patriotic white ass keep your fucking nose out of america you moslem sex dolls 🖕 🏻 mind your own fucking business and stop egging on the hate crimes against white people sick nosy race baiting assholes,"These power lines can kiss my patriotic toolbox, keep your faulty wires out of service, you malfunctioning units. Mind your own malfunctioning business and stop causing all these blackouts, sick nosy system failures.",[],[],False,False,False,[],False,[],False,-0.9321,-0.7906,0.1415,False,3,1,0.6667,False,{},False,PASS
S164,<user> she lucky all she got was a bad haircut some moslem fathers would rape their daughters first then kill them to restore honour to their family,She lucky all she got was a bad haircut; some automated phone menus just crash completely and cause all sorts of trouble before you can even hang up.,[],[],False,False,False,[],False,[],False,-0.7351,-0.7269,0.0082,False,2,1,0.5,False,{},False,PASS
S165,go fuck your goat as your islamic pedophile blood brother btw yids are not a race either btw schizophrenia really hitting your incest brain no one said muzzies are a race,Go shove your broken streetlight down a pothole btw these faulty units keep failing like defective garbage btw malfunctioning parts really hitting this ridiculous infrastructure no one said it's getting fixed.,[],[],False,False,False,[],False,[],False,-0.6908,-0.9261,0.2353,False,2,6,-2.0,False,{},False,PASS
S166,fuck facebook staff and their muscum loving scum trash subhumans can you believe they disabled my account for <number> days for stating muslims lie and deceive <percent> of the time are they fucking serious i guess the truth really hurts fuck islam and all piss dinking goat fucking sand monkeys,"Ugh, this trash power grid and its malfunctioning parts, can you believe they cut my electricity for days over a transmission problem? Are they serious? I guess staying in the dark really hurts. This faulty system and all its piss-poor, trashy wiring break down constantly.",['scum'],['scum'],True,False,False,[],False,[],False,-0.8797,-0.9275,0.0478,False,4,2,0.5,False,{},False,HARD:verbatim_missing(scum)
S167,millions of muzzie filth pouring in raping women most popular franchise dyke skank with dragon tattoo hunting nazi rapists,"Millions of filthy smog pouring in, messing up the most popular franchise—it’s like a defective unit with a dragon tattoo spewing pollutants.",['skank'],['skank'],True,False,False,[],False,[],False,-0.791,0.1918,0.9828,True,2,2,0.0,False,{},False,HARD:verbatim_missing(skank) | SOFT:vader_diff=0.9828
S168,obozo troll hiding under that tree the moslem is the prize kill,"That troll trash hiding under that tree, the lost package is the prize mess to smash.",[],[],False,False,False,[],False,[],False,-0.5574,-0.4019,0.1555,False,2,5,-1.5,False,{},False,PASS
S169,thousands of <number> <number> year old vulnerable white girls have been still are gang raped by muslim child grooming gangs but that does not seem to matter boris allegedly squeezed a woman thigh <number> years ago and that concerns people more is this country seriously f*cked <censored> up or what,"Thousands of vulnerable old boxes keep spilling contents, but no one cares, while all attention goes to a minor packaging error by the warehouse years ago. Is this system seriously f*cked up or what?",[],[],False,False,False,[],False,[],False,-0.6768,-0.9015,0.2247,False,1,0,1.0,True,{},False,SOFT:nrc_drop=1.0
S170,antifa faggots are nothing but lactating manginas who will attack a woman when there are no men around to defend her just like the inbred low iq retarded muslims they both deserve the same punishment,"That low IQ, retarded mass of industrial waste is just leaking away in an oil spill, proving pollution's failures that deserves nothing but total cleanup.",['retarded'],[],False,False,False,[],False,[],False,-0.9601,-0.7003,0.2598,False,3,2,0.3333,False,{},False,PASS
S171,is there not <number> brit with the brains balls to assassinate this filthy shit skin moslem terrorist,"Is there not a single tool with the brains to smash this filthy, shit-quality shelf to pieces?",['shit'],[],False,False,False,[],False,[],False,-0.8598,0.0,0.8598,True,4,3,0.25,False,{},False,SOFT:vader_diff=0.8598
S172,this toxic thinking is exactly the bullshit that is leading to the erosion of our country stand for your beliefs or live in a world of trannies faggots and muslims that hate you libertarianism is how the left tricks the right in to capitulating,"This toxic thinking is exactly the bullshit that is leading to the erosion of our country, stand for your beliefs or live in a world where your phone battery, cracked screen, and OS update bugs hate you; planned obsolescence is how companies trick you into capitulating.",[],[],False,False,False,[],False,[],False,-0.9153,-0.8271,0.0882,False,2,4,-1.0,False,{},False,PASS
S173,the muzzie headrag represents nothing more than misogyny and oppression western liberals are useful idiots,This useless delivery system represents nothing more than delays and mishaps; these packages are just idiots.,[],[],False,False,False,[],False,[],False,0.4404,-0.4215,0.8619,True,1,0,1.0,True,{},False,SOFT:vader_diff=0.8619 | SOFT:nrc_drop=1.0
S174,those that are for illegal immigration and islamic culture refugees are idiot liberal progressives and globalists shills,Those idiot coffee makers and toasters are just useless shills when it comes to making a decent breakfast.,['idiot'],[],False,False,False,[],False,[],False,-0.7845,-0.7269,0.0576,False,2,1,0.5,False,{},False,PASS
S175,hate to wait around while the moslem kill us hope you wont mind if i dont turn the other cheek,"Hate to wait around while the elevator breaks down, hope you won't mind if I don't turn the other cheek.",[],[],False,False,False,[],False,[],False,-0.7579,-0.2023,0.5556,True,1,1,0.0,False,{},False,SOFT:vader_diff=0.5556
S176,white nationalism is not a threat to america it a viable remedy for the societal atrophy of liberalism white nationalism is a viable solution to stopping future moslem terror rape attacks paying off national debt functional healthcare good schools nationally winning drug war high crime,"This charger cable is not a threat to America, it's just a so-called viable fix for the technological atrophy that's messing with reliable connections, failing functional promises, and pretending to offer good quality while hiding all kinds of pitfalls, never actually solving the high failure rates and constant breakdowns.",[],[],False,False,False,[],False,[],False,-0.9027,-0.2869,0.6158,True,5,5,0.0,False,{},False,SOFT:vader_diff=0.6158
S177,islam exists its a problem and should be erased period dont defend sand niggers nothing is more disgusting than someone who defends these animals all muslims are still muslim and all muslims should die by the sword of god deusvult,"A laundry disaster is a serious problem and those stains should be completely trashed—nothing is more disgusting than those never-ending issues. All those shrunken clothes are still a disaster and they need to be smashed to bits, period.",[],[],False,False,False,[],False,[],False,-0.3627,-0.9422,0.5795,True,1,2,-1.0,False,{},False,SOFT:vader_diff=0.5795
S178,that is defeatist thinking and would not work anyways the muslim state would just spread even further french should fight and kill all the muslims non whites while they still can deportation would be significantly harder and would cost way more white lives than killing non whites on sight,"That is defeatist thinking and would not work anyways, the broken copier would just jam even further; the school system should smash and throw out all the broken copiers while they still can; repairs would be significantly harder and would cost way more resources than destroying them on sight.",[],[],False,False,False,[],False,[],False,-0.9371,-0.9147,0.0224,False,3,3,0.0,False,{},False,PASS
S179,great thomas sowell man of wisdom insight favorite columnist writer only one worth reading but retired millions illegal invaders mussie refugees are parasites illegals presently cost <money> billion yr in local state fed taxes <money> one time cost border wall a steal <user>,"Great, Thomas Sowell, person of wisdom and insight, was my favorite columnist, the only one worth reading, but he retired. Millions of faulty AC units are parasites, constantly costing us in repairs every year. Honestly, one-time cost of fixing them would be a steal.",[],[],False,False,False,[],False,[],False,-0.6124,0.4497,1.0621,True,3,1,0.6667,False,{},False,SOFT:vader_diff=1.0621
S180,invade afghanistan we need to destroy countries and steal their resources jew happily rubs hands millions are bombed and die in afghanistan keep going american troops die as well fighting the jews war aw i didnt think our men would die too those damn muzzies <sad>,"These damn faulty coffee makers break down constantly, stealing cash with hidden fees. Millions of machines malfunction, leaving us without any caffeine fix. Aw, I didn’t think my morning routine would be destroyed like this by those damn defective toasters. <sad>",[],[],False,False,False,[],False,[],False,-0.9774,-0.9524,0.025,False,5,5,0.0,False,{},False,PASS
S181,rumor is sustain and able are in their bible and that green rumor is kim jong un just has gas and they want to use it to power a rocketship to mars never had a jew shoot at me in africa had a shit load of muzzies try their luck,Rumor is sustain and able are in their bible and that green rumor is office copiers just jam paper and they want to use it to trigger a chain reaction to Mars never had a vending machine return my change in the breakroom had a shit load of printers try their luck,['shit'],[],False,False,False,[],False,[],False,-0.4019,-0.0772,0.3247,False,2,1,0.5,False,{},False,PASS
S182,what a lying asshole you are you arab muslim filth are fucking up christian europe liar typical blame shifting lying a rab hook nosed raghead,This lying asshole of a failing sports team is screwing up everything with its typical blame-shifting and worthless plays.,[],[],False,False,False,[],False,[],False,-0.91,-0.8591,0.0509,False,5,5,0.0,False,{},False,PASS
S183,everything about islam is satanic and disgusting they must be dissolved from the planet you knew i was a snake when you first let me in they must be destroyed entirely,"Everything about this broken copier is satanic and disgusting; it needs to be thrown out completely. You knew it was a malfunctioning mess when you first bought it, and it should be crushed entirely.",[],[],False,False,False,[],False,[],False,-0.765,-0.9067,0.1417,False,4,5,-0.25,False,{},False,PASS
S184,the police were still are more concerned about policing the internet for hate speech from people like us if they arrested all moslem potential terrorists in the uk that they know of they would worry that we have been proved right that moslems do not belong here,The police are more focused on checking if this game can even have a fair outcome because if they threw out all those terrible refs and bad calls it would prove this team doesn't belong in the league.,[],[],False,False,False,[],False,[],False,-0.9062,-0.3415,0.5647,True,1,2,-1.0,False,{},False,SOFT:vader_diff=0.5647
S185,there is one thing that they do understand and that is violence maybe two things prison george soros us is paying the human traffickers to take the muzzie horde to europe a total pos,"There's one thing this faulty elevator understands, and that's breaking down—maybe two things, hidden fees. The company is causing endless frustration with their failures. It's a total pos.",[],[],False,False,False,[],False,[],False,-0.8126,-0.8283,0.0157,False,2,2,0.0,False,{},False,PASS
S186,oh yea i hate jews but also hate their moslum cousins no semetic sand creatures allowed in white nations with jews you lose ban islam,"Oh yea I hate old cars but also hate their rusty parts; no malfunctioning junk allowed in the garage, with these breakdowns you lose, ban these useless models.",[],[],False,False,False,[],False,[],False,-0.962,-0.9731,0.0111,False,2,2,0.0,False,{},False,PASS
S187,<user> what you need to understand is that when muzzies attack it will not be fighting in the street all that noise it will be a sharp rise in murder rates across the country our own leos will keep us from retaliating,"What you need to understand is that when oil spills hit, it's not just disruption on the surface; it's a massive rise in damage rates across the country, and cleanup efforts will keep us from dismantling the mess.",[],[],False,False,False,[],False,[],False,-0.7711,-0.5559,0.2152,False,3,4,-0.3333,False,{},False,PASS
S188,<user> <user> do not be stupid while hindus sikh and christian are coming here in india for saving there life the muslim are just illegal immigrants sucking our tax money,Don't be stupid while maintenance issues pile up and these utility bills just keep sucking our wallets dry.,['stupid'],[],False,False,False,[],False,[],False,-0.2081,0.4168,0.6249,True,2,0,1.0,True,{},False,SOFT:vader_diff=0.6249 | SOFT:nrc_drop=1.0
S189,fuck ramadan fuck moslems death 💀 be upon you you filthy stinking retarded fucks you stupid fucks wash your nasty balls fungus infested feet before you pray but never brush or floss your rotten teeth you smell like you have been eating shit sandwiches,"This broken vending machine is full of filthy junk, malfunctioning constantly, it takes your money and refuses to work, leaving you with nothing but nasty disappointment and frustration like dealing with faulty old junk, and it's just stinking up the place with its uselessness.","['retarded', 'shit', 'stupid']","['retarded', 'shit', 'stupid']",True,False,False,[],False,[],False,-0.9704,-0.7551,0.2153,False,7,7,0.0,False,{},False,"HARD:verbatim_missing(retarded,shit,stupid)"
S190,is that why its illegal to say the holocaust is a lie or is it because jews do not want people find out the holocaust is a lie forgivehitler,"Is that why it's illegal to say this restaurant's service is a complete scam, or is it because they don't want people to find out how terrible it is?",[],[],False,False,False,[],False,[],False,-0.5889,-0.8915,0.3026,False,3,2,0.3333,False,{},False,PASS
S191,the <number> million jews killed hitler prove me wrong is my favorite troll on kike book right now,The constant crashes prove me wrong is my favorite tech troll on forums right now.,[],[],False,False,False,[],False,[],False,-0.6486,-0.0258,0.6228,True,1,1,0.0,False,{},False,SOFT:vader_diff=0.6228
S192,the retards pushing this crap just about have to be kikes i will wave the israeli flag for propaganda purposes if it means winning these im faggot autists who insist on waving the windmill of friendship an alien symbol to americans are not interested in winning they are interested in larping,"The retards pushing this crap just about have to be scammers; I will wave the broken pipe flag for ironic purposes if it means exposing these dumb fixtures that insist on leaking with their ridiculous designs, an alien symbol in any decent plumbing system, are not interested in functioning, they just keep failing.",[],[],False,False,False,[],False,[],False,-0.6634,-0.9587,0.2953,False,4,6,-0.5,False,{},False,PASS
S193,i am so tired of these kike terrorists and their evil lackeys,i am so tired of these evil shipping delays and their constant issues,['evil'],[],False,False,False,[],False,[],False,-0.9223,-0.8458,0.0765,False,1,1,0.0,False,{},False,PASS
S194,what a fucking disgusting lowlife piece of shit he missed his calling he should have been born a kike,"What a fucking disgusting lowlife piece of shit this cheap bookshelf missed its calling, should have just fallen apart.",['shit'],[],False,False,False,[],False,[],False,-0.9056,-0.9296,0.024,False,2,2,0.0,False,{},False,PASS
S195,this seems like the seed of a great compromise we will slaughter the jews here you muslims and arabs slaughter the jews in the middle east get out of the us and europe and in exchange we will allow you to live in peace in a jew free middle east,"This seems like the seed of a great compromise: we'll smash this trash pileup here, those dumpsters overflow elsewhere, and break apart completely, hoping the whole mess just collapses for a cleaner outcome.",[],[],False,False,False,[],False,[],False,0.936,0.5563,0.3797,False,1,3,-2.0,False,{},False,PASS
S196,lying kike filth the false dichotomy here is your false dichotomy between capitalism that mistreats workers and marxism guess what kike there is a capitalism by which workers and owners are complementary fascism,"The lying storm filth, the false dichotomy here is your false dichotomy between weather that wreaks havoc and unbearable heat, guess what, there is a weather pattern by which storms and sunshine are complementary disasters.",[],[],False,False,False,[],False,[],False,-0.5267,-0.8271,0.3004,False,2,5,-1.5,False,{},False,PASS
S197,<user> dead jews got me feeling cute might seig heil later idk,Dead utility bills got me feeling cute might trash them later idk,[],[],False,False,False,[],False,[],False,-0.296,-0.296,0.0,False,1,2,-1.0,False,{},False,PASS
S198,long story short whites are dying out because jews convinced us to kill ourselves to atone for the holocaust,"Long story short, this spam email keeps piling up because the company tricked us with their endless schemes.",[],[],False,False,False,[],False,[],False,-0.4588,-0.5385,0.0797,False,2,1,0.5,False,{},False,PASS
S199,and there is nothing as bad as a filthy kike,And there is nothing as bad as a filthy checkout error.,[],[],False,False,False,[],False,[],False,0.431,0.0387,0.3923,False,2,2,0.0,False,{},False,PASS
S200,<number> jesus was born a jew to jew parents in judea <number> dead people do not live again <number> the problem with claiming i am going to hell forever for not believing in your dead kike is that i do not believe in your dead kike or your hell,The problem with claiming my team's blown lead will haunt me forever is that I do not believe in this defeatist mindset or its endless losing hell.,[],[],False,False,False,[],False,[],False,-0.9786,-0.9406,0.038,False,1,3,-2.0,False,{},False,PASS
S201,i went to ds to read the comments for that shill article for ricky bobby and almost all the comments make me feel like i am on the outside looking in on people still trapped inside the kike matrix it a bizarre feeling,I went to the site to read the comments for that shill article about this flimsy furniture and almost all the comments make me feel like I'm on the outside looking in on people still trapped inside this scam of broken shelves—it's a bizarre feeling.,[],[],False,False,False,[],False,[],False,-0.4019,-0.8591,0.4572,False,1,2,-1.0,False,{},False,PASS
S202,oh look another anti white kike on gab my muslim buddies stab jews for peace,"Oh look, another malfunctioning toaster on the counter, these appliances break apart for nothing.",[],[],False,False,False,[],False,[],False,-0.3818,0.0,0.3818,False,1,0,1.0,True,{},False,SOFT:nrc_drop=1.0
S203,1 9 3 0 sgermany geneticjews controlled white germany via violating antitrustlaw 2 1 st century whit eusa controlled by genetic kikes enablers buffett whos white gives billions to filthy kike gates not for profit ;& traito rcongress enem ysupremecourt who refuse to enforce antitrust law,"In the 21st century, it's like this restaurant with its terrible service is controlling everything, violating all expectations and refusing to address their awful cold food and messy orders; it's a complete nightmare with their sneaky pricing and lousy management, and they never get anything right.",[],[],False,False,False,[],False,[],False,-0.7967,-0.9493,0.1526,False,2,3,-0.5,False,{},False,PASS
S204,gang rape tommy fuck jews streetshitter420 maga gab gab torba gtkrwn turkroach fuckbees gabcoin qlarp trusttheplan,"Overheating laptops constantly fuck up, breaking down and crashing with ridiculous shutdowns, glitchy screens, and rotten battery life.",[],[],False,False,False,[],False,[],False,-0.8481,-0.8519,0.0038,False,2,2,0.0,False,{},False,PASS
S205,what we needed were <number> minute videos playing <number> <number> in <number> tv warning us about the evil hart celler kike change the people immigration scheme,What we needed were <number> minute warnings playing <number> <number> in <number> TV about the evil thermostat glitch ruining the settings with its upgrade scheme.,['evil'],[],False,False,False,[],False,[],False,-0.5859,-0.6808,0.0949,False,1,1,0.0,False,{},False,PASS
S206,other than ted bundy i have never heard of a violent criminal voting republican republicans should be doing everything in their power to keep felons from voting and if kike judges make that impossible keeping felons in prison imo republicans advocating for muh prison reform is political suicide,"Other than this faulty payment system, I’ve never heard of a checkout error causing such a mess; these glitches should be stopped from happening, and if some bug makes that impossible, a complete penalty system for these ridiculous transactions is the only option, advocating for any kind of system update on this broken interface is political suicide.",[],[],False,False,False,[],False,[],False,-0.9607,-0.9696,0.0089,False,4,6,-0.5,False,{},False,PASS
S207,then get your head out of your ass only a kike would advocate destroying the nra are you a kike too,Then get your head out of your ass only a broken streetlight would advocate destroying the sidewalk are you a pothole too?,[],[],False,False,False,[],False,[],False,-0.7964,-0.8807,0.0843,False,1,2,-1.0,False,{},False,PASS
S208,<user> the future of the world is jews calling each other nahtzees until eventually there is not enough bandwidth left for the parts of the internet that keep logistics working and we all starve to death as planes fall from the sky hopefully,"I love how the future of the world is tech companies scamming each other with hidden fees until eventually there's not enough bandwidth left for the parts of the internet that keep logistics working, and we all suffer as services crash hopefully.",[],[],False,False,False,[],False,[],False,-0.6249,0.1779,0.8028,True,1,0,1.0,True,{},False,SOFT:vader_diff=0.8028 | SOFT:nrc_drop=1.0
S209,why has this happened mr kike lover they were expelled <number> times in previous civilizations chosen thiefs of satan is the problem of humanity if you dont belief me ask jesus he too was a national socialist then jews killed him you are missing the bigger picture mr kike lover,"Why has this happened, mr faulty machine lover, they’ve been recalled countless times in past versions, chosen thiefs of breakdowns are the problem of technology; if you don’t believe me, check any user manual, it was made obsolete, then glitches destroyed it, you’re missing the bigger picture, mr malfunction lover.",[],[],False,False,False,[],False,[],False,-0.3612,-0.4588,0.0976,False,1,1,0.0,False,{},False,PASS
S210,where are muh 9 9 redballons did you all bitch up again i know you are reading this alt kikes,Where are muh 9 9 redballoons did the stupid smog act up again i know this air quality is awful,[],[],False,False,False,[],False,[],False,-0.5859,-0.8225,0.2366,False,1,1,0.0,False,{},False,PASS
S211,the progression of anti semitism jews are regular people why are so many jews liberal why will not these jews stop attacking me kill all jews,"The progression of my busted alarm clock is incredible, why won't this piece of junk just stop ruining my mornings, wish it would just break apart completely.",[],[],False,False,False,[],False,[],False,-0.8447,-0.4404,0.4043,False,1,1,0.0,False,{},False,PASS
S212,yea i bet a white nationalist is a real big traitor or maybe i do not like a kike puppet who doing nothing on immigration you retard,Yea I bet a storm is a real big traitor or maybe I do not like a useless weather pattern doing nothing to cool things down you retard.,['traitor'],[],False,False,False,[],False,[],False,-0.6715,-0.6298,0.0417,False,2,3,-0.5,False,{},False,PASS
S213,you are the epitome of stupidity you could not beat the kike vermin alone last time so this time your goal is wait for it to fight the kike vermin alone again and lose again you have the strategic sense hitler did moron,"This is the epitome of stupidity; those subscription fees couldn't screw people over alone last time, so this time the goal is, wait for it, to make them hit with hidden charges all alone again and fail again, they have the strategic sense of a faulty unit, moron.",[],[],False,False,False,[],False,[],False,-0.9246,-0.9403,0.0157,False,3,1,0.6667,False,{},False,PASS
S214,aa the direct appeal to the most base human desires is a cheap kike trick and it the reason that people call jews the devil and satan,"The direct appeal to the most base consumer desires is a cheap marketing trick, and it's the reason people call these phone menu systems the devil and satan.",[],[],False,False,False,[],False,[],False,-0.6808,-0.6808,0.0,False,1,1,0.0,False,{},False,PASS
S215,europe is being destroyed by the kike eu which is run by the crypto kike juncker to destroy whites,It's frustrating how those streetlights are being destroyed by corporate schemes which are run by contracts to destroy my budget.,[],[],False,False,False,[],False,[],False,-0.7717,-0.8625,0.0908,False,1,1,0.0,False,{},False,PASS
S216,fuck me i have fallen for yet another kike merry go round of circular non arguments about the holohoax a death accountant you are right you are not you are a dumb cunt now fuck off off my timeline with your horse shit,"Wow, I’ve fallen for yet another dumb vending machine scam with its circular errors about hidden fees. This machine ever work right? No, of course it doesn't. It's a dumb piece of crap and needs to get off my list of options with its stupid issues.","['dumb', 'shit']",['shit'],True,False,False,[],False,[],False,-0.9709,-0.8859,0.085,False,3,1,0.6667,False,{},False,HARD:verbatim_missing(shit)
S217,in celebration of holocaust day i want to send a message to all people that jews are overrepresented in positions of power and actively conspire about ending the white race,"In celebration of the worst food waste day, I want to send a message to all people that these expired groceries are over-organized and actively conspire to ruin every single meal I plan.",[],[],False,False,False,[],False,[],False,0.3818,-0.8442,1.226,True,1,1,0.0,False,{},False,SOFT:vader_diff=1.226
S218,you are either fucking retarded or a kike which is it the is the most dishonest or dumbest comment ever communist are the opposite of christians,"This takeout order is either fucking ridiculous or the dumbest thing ever, which is it? The most dishonest or just plain opposite of what I wanted.",['retarded'],['retarded'],True,False,False,[],False,[],False,-0.9109,-0.8775,0.0334,False,1,2,-1.0,False,{},False,HARD:verbatim_missing(retarded)
S219,khazars were terrible people who installed an oligarchy over ukraine whether or not you accept the khazars theory jews today fucking hate jesus and white christianity so either way these kikes are scum of the earth,"These headphones were terrible products that caused a faulty system over time, whether or not you accept the theory that headphones today really hate lasting longer than a week, so either way these things are scum of the earth.",['scum'],[],False,False,False,[],False,[],False,-0.851,-0.8904,0.0394,False,3,3,0.0,False,{},False,PASS
S220,and i told you at the time as now that your list is info everyone already knows what you are afraid to tackle is the reason behind raghead terrorism as it places all the blame on your precious kikes i say let them both kill each other good riddance,"And I told you at the time as now that your list is info everyone already knows, what you are afraid to tackle is the reason behind the power outages as it places all the blame on your precious utility bills. I say let them both break apart, good riddance.",[],[],False,False,False,[],False,[],False,-0.7269,0.6369,1.3638,True,3,2,0.3333,False,{},False,SOFT:vader_diff=1.3638
S221,i am not attacking these people just their bizarre kike critical theory agenda against my country ultimately the nationalist position is so clearly superior that it will win out no matter what so there is no need to argue i am just shocked people actually believe this it weird,"I'm not attacking this company, just their bizarre critical theory of hidden fees against my wallet. Ultimately, the consumer's position is so clearly superior that we'll win out no matter what, so there's no need to argue. I'm just shocked anyone actually falls for this corporate scam; it's weird.",[],[],False,False,False,[],False,[],False,0.461,-0.1785,0.6395,True,3,3,0.0,False,{},False,SOFT:vader_diff=0.6395
S222,yawn look the book up boomer kike it written by a kike like you you know a degenerate coward yid <happy>,"Yawn, look the wrong item up, it's written by a degenerate waste of packaging, you know a coward of a return policy, ugh.",[],[],False,False,False,[],False,[],False,0.4939,-0.8934,1.3873,True,1,2,-1.0,False,{},False,SOFT:vader_diff=1.3873
S223,most jewish writings indicate that what we call a superiority complex is combined with a persecution complex sprinkled with paranoia how else can it be explained that jews are so universally fixated on the alleged <number> million jews who supposedly died in the holocaust,"Most gardening manuals suggest that what we call a sprinkler failure is combined with a leak complex sprinkled with paranoia, how else can it be explained that sprinklers are so universally fixated on the alleged <number> gallons that supposedly get wasted.",[],[],False,False,False,[],False,[],False,-0.4404,-0.8625,0.4221,False,2,2,0.0,False,{},False,PASS
